period,portfolio_return,cumulative_net_return,drawdown
2022-06-09,-0.01135519,20.65097362,-1.22593682
2022-06-10,0.09450685,20.74548047,-1.13142997
2022-06-13,0.21821213,20.9636926,-0.91321784
2022-06-14,0.31076501,21.27445761,-0.60245282
2022-06-15,0.19193697,21.46639459,-0.41051585
2022-06-16,0.01317911,21.4795737,-0.39733674
2022-06-17,0.3171691,21.7967428,-0.08016764
2022-06-21,-0.01924109,21.77750171,-0.09940873
2022-06-22,-0.02806637,21.74943534,-0.12747509
2022-06-23,-0.03451264,21.71492271,-0.16198773
2022-06-24,-0.02147252,21.69345018,-0.18346025
2022-06-27,-0.02910779,21.6643424,-0.21256804
2022-06-28,-0.02510053,21.63924186,-0.23766858
2022-06-29,0.08096988,21.72021174,-0.1566987
2022-06-30,-0.02636936,21.69384238,-0.18306806
2022-07-01,0.15791197,21.85175435,-0.02515609
2022-07-05,0.12436147,21.97611582,0.0
2022-07-06,0.06386141,22.03997723,0.0
2022-07-07,0.01715354,22.05713077,0.0
2022-07-08,0.13370264,22.19083341,0.0
2022-07-11,0.01704175,22.20787516,0.0
2022-07-12,0.16155073,22.36942589,0.0
2022-07-13,0.06017358,22.42959947,0.0
2022-07-14,-0.03315006,22.3964494,-0.03315006
2022-07-15,0.11816361,22.51461301,0.0
2022-07-18,0.31337356,22.82798657,0.0
2022-07-19,0.2004923,23.02847887,0.0
2022-07-20,0.11478443,23.14326331,0.0
2022-07-21,0.04938076,23.19264407,0.0
2022-07-22,-0.01707683,23.17556724,-0.01707683
2022-07-25,0.2317995,23.40736674,0.0
2022-07-26,0.09067877,23.49804552,0.0
2022-07-27,0.06520828,23.56325379,0.0
2022-07-28,0.3996581,23.96291189,0.0
2022-07-29,-0.0301864,23.93272549,-0.0301864
2022-08-01,0.06690517,23.99963066,0.0
2022-08-02,-0.03804892,23.96158173,-0.03804892
2022-08-03,0.00820971,23.96979145,-0.02983921
2022-08-04,-0.07115204,23.8986394,-0.10099125
2022-08-05,-0.1933133,23.7053261,-0.29430455
2022-08-08,0.0441303,23.7494564,-0.25017425
2022-08-09,0.22757055,23.97702695,-0.02260371
2022-08-10,0.12745261,24.10447956,0.0
2022-08-11,0.23818198,24.34266154,0.0
2022-08-12,-0.10283632,24.23982522,-0.10283632
2022-08-15,-0.07352262,24.1663026,-0.17635894
2022-08-16,0.1597176,24.32602021,-0.01664134
2022-08-17,0.06040302,24.38642322,0.0
2022-08-18,8.539e-05,24.38650862,0.0
2022-08-19,0.06700845,24.45351707,0.0
2022-08-22,0.21269843,24.6662155,0.0
2022-08-23,0.34068435,25.00689984,0.0
2022-08-24,0.04280478,25.04970462,0.0
2022-08-25,0.03122532,25.08092994,0.0
2022-08-26,-0.00308315,25.07784679,-0.00308315
2022-08-29,0.40162619,25.47947298,0.0
2022-08-30,0.6081645,26.08763748,0.0
2022-08-31,0.32118187,26.40881935,0.0
2022-09-01,0.0365419,26.44536125,0.0
2022-09-02,0.00896963,26.45433088,0.0
2022-09-06,-0.02286842,26.43146246,-0.02286842
2022-09-07,-0.00240116,26.42906129,-0.02526958
2022-09-08,-0.00358662,26.42547467,-0.02885621
2022-09-09,-0.0082776,26.41719707,-0.03713381
2022-09-12,0.07304296,26.49024003,0.0
2022-09-13,0.07861059,26.56885062,0.0
2022-09-14,-0.03381173,26.53503889,-0.03381173
2022-09-15,-0.04666579,26.48837311,-0.08047752
2022-09-16,0.13751852,26.62589162,0.0
2022-09-19,0.05878116,26.68467278,0.0
2022-09-20,0.7198097,27.40448248,0.0
2022-09-21,1.03510764,28.43959012,0.0
2022-09-22,0.0324284,28.47201851,0.0
2022-09-23,0.04539119,28.51740971,0.0
2022-09-26,0.15229307,28.66970277,0.0
2022-09-27,-0.0227394,28.64696337,-0.0227394
2022-09-28,-0.02564689,28.62131647,-0.0483863
2022-09-29,-0.00431996,28.61699652,-0.05270625
2022-09-30,0.01636703,28.63336355,-0.03633923
2022-10-03,-0.03240084,28.60096271,-0.06874006
2022-10-04,0.67934335,29.28030606,0.0
2022-10-05,0.07205267,29.35235873,0.0
2022-10-06,-0.00380568,29.34855305,-0.00380568
2022-10-07,0.22743369,29.57598674,0.0
2022-10-10,0.09207333,29.66806008,0.0
2022-10-11,0.22466239,29.89272247,0.0
2022-10-12,0.05754067,29.95026314,0.0
2022-10-13,0.37700759,30.32727073,0.0
2022-10-14,0.90881164,31.23608237,0.0
2022-10-17,0.07766204,31.31374441,0.0
2022-10-18,1.46112704,32.77487144,0.0
2022-10-19,1.09218282,33.86705427,0.0
2022-10-20,0.77221531,34.63926958,0.0
2022-10-21,0.61951062,35.2587802,0.0
2022-10-24,0.29791872,35.55669892,0.0
2022-10-25,0.30332261,35.86002153,0.0
2022-10-26,0.32104248,36.18106401,0.0
2022-10-27,0.68193228,36.86299629,0.0
2022-10-28,0.68936835,37.55236464,0.0
2022-10-31,0.59560307,38.14796771,0.0
2022-11-01,0.60425851,38.75222622,0.0
2022-11-02,0.31658726,39.06881348,0.0
2022-11-03,0.36764734,39.43646082,0.0
2022-11-04,0.22336617,39.659827,0.0
2022-11-07,0.29123578,39.95106277,0.0
2022-11-08,0.23142093,40.1824837,0.0
2022-11-09,0.67805102,40.86053472,0.0
2022-11-10,0.8687864,41.72932113,0.0
2022-11-11,0.2638821,41.99320322,0.0
2022-11-14,0.39868721,42.39189043,0.0
2022-11-15,0.11580019,42.50769063,0.0
2022-11-16,0.20140855,42.70909917,0.0
2022-11-17,0.29561168,43.00471085,0.0
2022-11-18,0.11954723,43.12425809,0.0
2022-11-21,0.1304616,43.25471969,0.0
2022-11-22,0.1340602,43.38877989,0.0
2022-11-23,0.10080238,43.48958227,0.0
2022-11-25,0.05291274,43.54249501,0.0
2022-11-28,0.19761999,43.740115,0.0
2022-11-29,0.21603292,43.95614792,0.0
2022-11-30,0.33653927,44.29268719,0.0
2022-12-01,0.24073799,44.53342518,0.0
2022-12-02,0.15252853,44.68595371,0.0
2022-12-05,0.16547873,44.85143244,0.0
2022-12-06,0.30876778,45.16020022,0.0
2022-12-07,0.22881745,45.38901767,0.0
2022-12-08,0.15069289,45.53971056,0.0
2022-12-09,0.13399626,45.67370682,0.0
2022-12-12,0.04917492,45.72288173,0.0
2022-12-13,0.03396129,45.75684302,0.0
2022-12-14,0.09936753,45.85621055,0.0
2022-12-15,0.03918373,45.89539428,0.0
2022-12-16,0.07470985,45.97010413,0.0
2022-12-19,0.03251691,46.00262104,0.0
2022-12-20,0.01183599,46.01445703,0.0
2022-12-21,0.08702649,46.10148352,0.0
2022-12-22,0.08184119,46.18332472,0.0
2022-12-23,0.13425376,46.31757848,0.0
2022-12-27,0.27552351,46.59310199,0.0
2022-12-28,0.14266403,46.73576602,0.0
2022-12-29,0.08788692,46.82365294,0.0
2022-12-30,0.07624538,46.89989832,0.0
2023-01-03,0.23929917,47.13919749,0.0
2023-01-04,0.08787261,47.2270701,0.0
2023-01-05,0.14510735,47.37217745,0.0
2023-01-06,0.10214595,47.4743234,0.0
2023-01-09,0.10435973,47.57868313,0.0
2023-01-10,0.11074785,47.68943098,0.0
2023-01-11,0.1026819,47.79211288,0.0
2023-01-12,0.16367295,47.95578584,0.0
2023-01-13,0.16033599,48.11612183,0.0
2023-01-17,0.25119919,48.36732102,0.0
2023-01-18,0.1538486,48.52116962,0.0
2023-01-19,0.06192212,48.58309174,0.0
2023-01-20,0.12018469,48.70327643,0.0
2023-01-23,0.12859985,48.83187628,0.0
2023-01-24,0.01361232,48.8454886,0.0
2023-01-25,0.12548134,48.97096994,0.0
2023-01-26,0.14679337,49.11776331,0.0
2023-01-27,0.25649316,49.37425648,0.0
2023-01-30,0.08634436,49.46060083,0.0
2023-01-31,0.07520161,49.53580245,0.0
2023-02-01,0.11178271,49.64758515,0.0
2023-02-02,0.06266315,49.71024831,0.0
2023-02-03,0.04044491,49.75069322,0.0
2023-02-06,0.04185798,49.79255121,0.0
2023-02-07,0.09678949,49.8893407,0.0
2023-02-08,0.08408382,49.97342452,0.0
2023-02-09,0.0664878,50.03991231,0.0
2023-02-10,0.04390495,50.08381726,0.0
2023-02-13,0.04922268,50.13303995,0.0
2023-02-14,0.06934431,50.20238426,0.0
2023-02-15,0.0915905,50.29397476,0.0
2023-02-16,0.05037882,50.34435358,0.0
2023-02-17,0.03954136,50.38389493,0.0
2023-02-21,0.01188804,50.39578298,0.0
2023-02-22,0.00241059,50.39819357,0.0
2023-02-23,0.07387258,50.47206615,0.0
2023-02-24,0.04362673,50.51569287,0.0
2023-02-27,0.06167564,50.57736851,0.0
2023-02-28,0.01453248,50.59190099,0.0
2023-03-01,0.021288,50.61318899,0.0
2023-03-02,0.02642009,50.63960908,0.0
2023-03-03,0.096656,50.73626507,0.0
2023-03-06,0.02987377,50.76613885,0.0
2023-03-07,0.02889535,50.79503419,0.0
2023-03-08,0.03297026,50.82800445,0.0
2023-03-09,0.01746069,50.84546515,0.0
2023-03-10,0.12560974,50.97107489,0.0
2023-03-13,0.05823057,51.02930546,0.0
2023-03-14,0.05819442,51.08749988,0.0
2023-03-15,0.00965334,51.09715322,0.0
2023-03-16,0.08874907,51.18590229,0.0
2023-03-17,0.03547266,51.22137495,0.0
2023-03-20,0.01795275,51.2393277,0.0
2023-03-21,0.00397954,51.24330724,0.0
2023-03-22,0.03044635,51.2737536,0.0
2023-03-23,0.05883648,51.33259008,0.0
2023-03-24,0.06639168,51.39898176,0.0
2023-03-27,0.07200584,51.4709876,0.0
2023-03-28,0.00699634,51.47798394,0.0
2023-03-29,0.02919157,51.50717551,0.0
2023-03-30,0.10049473,51.60767024,0.0
2023-03-31,0.1156441,51.72331434,0.0
2023-04-03,-0.00645414,51.7168602,-0.00645414
2023-04-04,0.01044781,51.727308,0.0
2023-04-05,0.03193271,51.75924072,0.0
2023-04-06,0.02894962,51.78819033,0.0
2023-04-10,0.02881031,51.81700064,0.0
2023-04-11,0.02754364,51.84454428,0.0
2023-04-12,0.01490247,51.85944675,0.0
2023-04-13,0.01457742,51.87402417,0.0
2023-04-14,0.03314022,51.90716438,0.0
2023-04-17,0.03398982,51.94115421,0.0
2023-04-18,0.0123315,51.95348571,0.0
2023-04-19,0.0280782,51.98156391,0.0
2023-04-20,0.06322857,52.04479248,0.0
2023-04-21,0.0337346,52.07852707,0.0
2023-04-24,0.07952216,52.15804923,0.0
2023-04-25,0.07463102,52.23268026,0.0
2023-04-26,0.08831294,52.3209932,0.0
2023-04-27,0.10586251,52.4268557,0.0
2023-04-28,0.09543922,52.52229492,0.0
2023-05-01,0.09407342,52.61636834,0.0
2023-05-02,0.02613628,52.64250461,0.0
2023-05-03,0.12054266,52.76304727,0.0
2023-05-04,0.07434583,52.8373931,0.0
2023-05-05,0.03566491,52.873058,0.0
2023-05-08,0.03554625,52.90860425,0.0
2023-05-09,0.05921644,52.96782069,0.0
2023-05-10,0.04808426,53.01590495,0.0
2023-05-11,0.07091001,53.08681497,0.0
2023-05-12,0.00886144,53.09567641,0.0
2023-05-15,0.00992034,53.10559675,0.0
2023-05-16,0.00389928,53.10949603,0.0
2023-05-17,0.02484454,53.13434057,0.0
2023-05-18,0.03484872,53.16918929,0.0
2023-05-19,-0.01088839,53.1583009,-0.01088839
2023-05-22,-0.00592036,53.15238054,-0.01680875
2023-05-23,-0.06240254,53.089978,-0.07921129
2023-05-24,0.04918315,53.13916115,-0.03002815
2023-05-25,0.11285511,53.25201626,0.0
2023-05-26,-0.02238307,53.22963319,-0.02238307
2023-05-30,-0.03478591,53.19484727,-0.05716898
2023-05-31,0.00169814,53.19654542,-0.05547084
2023-06-01,0.01547972,53.21202514,-0.03999112
2023-06-02,-0.00677303,53.20525211,-0.04676415
2023-06-05,0.01567809,53.2209302,-0.03108606
2023-06-06,0.02219878,53.24312898,-0.00888728
2023-06-07,0.02239731,53.26552629,0.0
2023-06-08,0.00845261,53.27397889,0.0
2023-06-09,-0.01868809,53.2552908,-0.01868809
2023-06-12,-0.02367287,53.23161793,-0.04236097
2023-06-13,-0.0785247,53.15309323,-0.12088566
2023-06-14,-0.06152054,53.0915727,-0.1824062
2023-06-15,-0.04094444,53.05062826,-0.22335063
2023-06-16,-0.0042867,53.04634156,-0.22763734
2023-06-20,0.03872577,53.08506732,-0.18891157
2023-06-21,0.01131318,53.0963805,-0.17759839
2023-06-22,0.00504636,53.10142687,-0.17255202
2023-06-23,-0.04598481,53.05544205,-0.21853684
2023-06-26,-0.00402121,53.05142084,-0.22255805
2023-06-27,-0.03446882,53.01695203,-0.25702686
2023-06-28,-0.01831837,52.99863366,-0.27534523
2023-06-29,-0.01662553,52.98200813,-0.29197076
2023-06-30,-0.00053905,52.98146908,-0.29250981
2023-07-03,-0.00867046,52.97279862,-0.30118027
2023-07-05,0.03263665,53.00543527,-0.26854362
2023-07-06,0.00301272,53.00844799,-0.2655309
2023-07-07,0.00030787,53.00875586,-0.26522303
2023-07-10,0.02761779,53.03637365,-0.23760524
2023-07-11,0.0675008,53.10387445,-0.17010445
2023-07-12,0.05705673,53.16093117,-0.11304772
2023-07-13,0.06284854,53.22377971,-0.05019918
2023-07-14,0.0020761,53.22585581,-0.04812308
2023-07-17,0.01463874,53.24049455,-0.03348434
2023-07-18,-0.01708172,53.22341283,-0.05056606
2023-07-19,0.04783138,53.27124421,-0.00273468
2023-07-20,0.02786697,53.29911118,0.0
2023-07-21,0.06017666,53.35928784,0.0
2023-07-24,-0.01507082,53.34421702,-0.01507082
2023-07-25,0.00027985,53.34449686,-0.01479097
2023-07-26,-0.0161338,53.32836306,-0.03092477
2023-07-27,0.03824827,53.36661133,0.0
2023-07-28,0.02070608,53.38731741,0.0
2023-07-31,0.02891819,53.4162356,0.0
2023-08-01,0.02303874,53.43927434,0.0
2023-08-02,0.04466945,53.48394378,0.0
2023-08-03,0.02763733,53.51158112,0.0
2023-08-04,0.0210148,53.53259591,0.0
2023-08-07,0.00530494,53.53790086,0.0
2023-08-08,-0.03068375,53.50721711,-0.03068375
2023-08-09,-0.02406562,53.48315148,-0.05474938
2023-08-10,-0.037863,53.44528848,-0.09261238
2023-08-11,-0.00467058,53.4406179,-0.09728296
2023-08-14,0.01844105,53.45905896,-0.0788419
2023-08-15,-0.01388028,53.44517868,-0.09272218
2023-08-16,-0.02079355,53.42438513,-0.11351573
2023-08-17,0.04405973,53.46844486,-0.069456
2023-08-18,0.03505262,53.50349749,-0.03440337
2023-08-21,0.0343656,53.53786308,-3.778e-05
2023-08-22,0.0154693,53.55333238,0.0
2023-08-23,0.00816043,53.56149281,0.0
2023-08-24,6.304e-05,53.56155584,0.0
2023-08-25,0.01602976,53.5775856,0.0
2023-08-28,-0.00551058,53.57207502,-0.00551058
2023-08-29,-0.05576034,53.51631468,-0.06127092
2023-08-30,0.00792744,53.52424212,-0.05334348
2023-08-31,-0.08507884,53.43916328,-0.13842232
2023-09-01,-0.01181485,53.42734843,-0.15023718
2023-09-05,-0.06118289,53.36616554,-0.21142006
2023-09-06,-0.17280163,53.19336391,-0.38422169
2023-09-07,0.00673932,53.20010324,-0.37748237
2023-09-08,-0.07418091,53.12592233,-0.45166328
2023-09-11,-0.04834305,53.07757928,-0.50000632
2023-09-12,0.01302151,53.09060079,-0.48698481
2023-09-13,-0.03105974,53.05954105,-0.51804456
2023-09-14,0.01225622,53.07179726,-0.50578834
2023-09-15,-0.0024823,53.06931496,-0.50827064
2023-09-18,-0.02404065,53.04527431,-0.53231129
2023-09-19,0.0086642,53.05393851,-0.52364709
2023-09-20,0.00159235,53.05553086,-0.52205474
2023-09-21,-0.00743559,53.04809527,-0.52949034
2023-09-22,-0.0015779,53.04651737,-0.53106823
