component_id,aeb3c97678fffc03,bcfc1ff3b7cf8a4a,9c7fb1982851f609,f884aeb8a0a20815,a37a53c4e1fce137,dcfbeec9cf4c5190,ef3f1ebb21d03d5c,292441755c5ffdcc,7d30471f7325a2a8,f173207ae9bd5ccd,0dc08daefa67c12e,ee5692c4832db94b,91510d8163e121fc,2496e35863212c76,208d36ae3c31f890,8bf949936eddd596,e8cde4045a54b14a,64880f270f8f6861,913c67d63ee5a478,28a0d94ccf2a6c08,e0008aaebb2fda63,680166d42265ad55,816022f1cffa8310,f8e4773a916f0f75,fda6a92d0fdc1a1d,fad9ff0f91ecab15,2902e60324bd4c13,23ff266a203fea0d,bec60afef14416c2,a0cc249592a067f4,acc065823d9dcfb7,4087717bb62f6610,0b596d1ce6d258c0,bc79985845236f4a,6b50c641a4eaf53e,bfe638853ce4a153,409ca5c54a3efce7,eeb44b96bbac9604,dd95aab5d08306e1,6a116a4eef3afb73
acc065823d9dcfb7,-0.003915897298222792,-0.13138644000720107,-0.0018261072834781671,0.02237992140204731,0.06361961445146694,-0.1136107482733613,-0.003915897298222792,-0.011566273865348316,-0.0059826949214594576,-0.01314983656756948,0.018871193635930407,-0.003915897298222792,0.0062492944554928655,-0.007763795360989209,0.0011167678368584897,-0.0035629861328560363,-0.003736503429458545,-0.002033584727471663,0.06361961445146694,0.04119537191515335,0.02237992140204731,-0.014026180395207245,-0.031711055263116524,-0.0059826949214594576,0.014080898248930386,0.05678905739541427,-0.05058064011052614,0.10084432790418135,0.10665091866386113,0.05514199042548696,1.0,0.05097711664903318,-0.01730618022958743,0.021169749065466828,0.012345365739920407,-0.0023105678558659006,-0.02243133900295121,0.011508941634773458,0.012708049893516364,0.03680914261318751
4087717bb62f6610,0.0037585605480762387,-0.04055950529837288,-0.014067464564180425,0.012887684052462059,0.03065635069795943,-0.03520598720677229,0.0037585605480762387,-0.006410180142735204,-0.005186375092978181,-0.018802141141374285,0.01701541474855542,0.0037585605480762387,-0.0004674346983155621,-0.022049492175650925,-0.0047563606893766,0.008309316628027858,0.002463488750966109,0.004548303349396977,0.03065635069795943,-0.0019080864252450332,0.012887684052462059,-0.0025014762489909037,0.0072674665229810155,-0.005186375092978181,0.04910174103812309,0.010053385169796368,-0.006225430425838472,0.01103683646797535,0.525208841602709,0.5819700438185545,0.05097711664903318,1.0,0.0024713132416234527,-0.013284448985364199,0.004835155503180104,-0.0011661403416506012,-0.0006560905448664456,0.0015457718604290017,0.07312414869572877,0.15309679314873903
0b596d1ce6d258c0,0.025353232490594416,0.126806867200658,-0.014873735231924678,0.01594855355925884,0.01894709172835761,0.1955948383198834,0.025353232490594416,0.0005381114135824005,0.008062761966604307,0.10413562033350013,0.0038602911750199426,0.025353232490594416,0.03768770675135718,0.1077047777090251,0.004885865288099635,0.06302518017429713,0.02413521065513136,0.016063091076853647,0.01894709172835761,0.054493780508355356,0.01594855355925884,0.09220870474139131,0.02053846442744079,0.008062761966604307,0.1314967984330265,-0.04280990058610706,0.22310307678730243,0.008995951015557247,0.01749472430866978,-0.06484543134738527,-0.01730618022958743,0.0024713132416234527,1.0,0.0892486967094206,0.00902287062700999,0.006904917050416533,-0.014023569597919304,0.011377858897681895,0.03190733004612929,-0.003001986237080897
bc79985845236f4a,-0.0016654584353760777,0.060847606655551514,0.04384191862131265,0.039942699866779716,-0.028175214700261384,0.02735897055913346,-0.0016654584353760777,0.0021637715518531154,0.12202043702372721,0.05770649302202982,0.010204550904303002,-0.0016654584353760777,0.013333797723009884,0.017140272122838418,-0.025784298935409275,0.018855853184252407,0.023745906184926606,0.024906268726998738,-0.028175214700261384,0.027981939518539115,0.039942699866779716,0.005280641519488159,0.0011662572960283427,0.12202043702372721,0.17014115876777594,-0.004217984997323138,0.03188942327330374,-0.020252227439483152,0.023210808729596057,-0.005096332249648496,0.021169749065466828,-0.013284448985364199,0.0892486967094206,1.0,0.3760182678307465,-0.0013899984597382318,-0.012806903703761516,0.00019086990321254876,0.0437232885212641,-0.009842385340570138
6b50c641a4eaf53e,-0.0025023663646589847,-0.0239306496977406,-0.027822251499311057,0.004940236710040221,0.03322516123053424,-0.017843190836039177,-0.0025023663646589847,-0.004111049510897816,0.24501135986122718,-0.02298413803622564,-0.0030446971242275604,-0.0025023663646589847,0.025280218222538866,-0.009159937864194423,0.018704723522337874,-0.023503618262862985,-0.004315047468762984,-0.001460715171830207,0.03322516123053424,0.03568580278650266,0.004940236710040221,0.0018256196009006824,-0.02595557001214852,0.24501135986122718,0.03536614511824996,0.008563680359738951,-0.020602273621162234,-0.0042680591739561215,0.01631850535032269,0.00936285774864256,0.012345365739920407,0.004835155503180104,0.00902287062700999,0.3760182678307465,1.0,0.006187406141441111,0.006403394075422859,0.002348175083729054,0.018039359637071595,0.04314486596123666
bfe638853ce4a153,0.4454788754586262,0.21230504019377508,0.08748008075668083,0.02888838226395395,0.012041910018030304,0.052409715837553286,0.4454788754586262,0.5361828076386479,-0.009764345458612305,-0.0027354545633993996,0.3407807341029958,0.4454788754586262,0.0397037748079293,0.018987580932112023,0.006064983958650131,0.025020035184737218,0.028684533809561815,0.0330270021703216,0.012041910018030304,0.0012219348985137797,0.02888838226395395,0.4508245851410642,0.015788453363811374,-0.009764345458612305,-0.01594813654426009,-0.009725768316300407,-0.0002113776167019578,-0.002062739800317257,-0.011177152916236254,-0.006242712230997163,-0.0023105678558659006,-0.0011661403416506012,0.006904917050416533,-0.0013899984597382318,0.006187406141441111,1.0,0.23876767457019415,0.0003254995681272474,0.015236046772402898,-0.004418564761801345
409ca5c54a3efce7,0.354476795769477,0.21443342080198652,-0.0007452262647046533,0.003001031358482101,0.04303835216550314,0.20049422576072745,0.354476795769477,0.30780488976937115,0.000872808974315392,-0.01563363973129138,0.27846969004941824,0.354476795769477,0.02441315298939651,-0.009784339733465946,0.032951576371596764,-0.008939625865124177,0.017084807380675637,0.022000862925678034,0.04303835216550314,-0.011204510168914194,0.003001031358482101,0.28549693375670654,0.015362368755051096,0.000872808974315392,-0.012782617020375921,0.01040900664327378,0.026390320220790624,0.0029918271819419904,0.01453082549030906,-0.01046813612890581,-0.02243133900295121,-0.0006560905448664456,-0.014023569597919304,-0.012806903703761516,0.006403394075422859,0.23876767457019415,1.0,0.00021391838808938675,0.04318611507823089,-0.004106558830613126
eeb44b96bbac9604,0.0015602859319023504,-0.01905929233088283,0.011828452828582785,-0.00483969068373066,0.0690358385015085,0.0023158676971585545,0.0015602859319023504,0.00044502218933033407,0.0043921731212567825,0.003473359736198807,0.0009123274371384171,0.0015602859319023504,-0.0069411118907157544,-0.019930416111740484,0.142813083828868,-0.009358407141376536,-0.0011947216024439482,-0.0018485986466373675,0.0690358385015085,0.0009874062015836293,-0.00483969068373066,-0.00014688034200169953,-0.0022383079573282177,0.0043921731212567825,0.002139855373057152,-0.0006734498436452515,0.014012142244187707,0.023567843133316654,0.0011349195139874026,0.002791915908227825,0.011508941634773458,0.0015457718604290017,0.011377858897681895,0.00019086990321254876,0.002348175083729054,0.0003254995681272474,0.00021391838808938675,1.0,0.003984278148680578,0.003508772045210773
dd95aab5d08306e1,0.04410114866251125,0.06493105904322737,0.08416838933946647,0.08281408228517656,-0.012023798003121986,0.042505235034527244,0.04410114866251125,0.01623054840579005,-0.01132973938799391,-0.018655753480482366,0.05905000963312335,0.04410114866251125,0.1314891768306519,-0.0007282074103377553,-0.016548881737568875,-0.013797003995815224,-0.018811047814233647,-0.0155314000001702,-0.012023798003121986,0.053338908043349426,0.08281408228517656,0.06331258615996972,0.04132028994633274,-0.01132973938799391,0.05821917475996127,0.03740685851691523,0.030341198823293905,0.0047674253932505645,0.03827221756011364,0.09578676770293928,0.012708049893516364,0.07312414869572877,0.03190733004612929,0.0437232885212641,0.018039359637071595,0.015236046772402898,0.04318611507823089,0.003984278148680578,1.0,0.5284312688443764
6a116a4eef3afb73,0.016416418499138868,-0.021043641688469266,0.014914496675463023,0.05305526174464489,0.0077414506364789845,-0.006543785189558608,0.016416418499138868,-0.004495267471070952,-0.008153890590110048,-0.024891635494836556,0.018313308773118514,0.016416418499138868,-0.010225418288971269,-0.03933286003179575,0.0029847802217249256,-0.021352489081018708,-0.027787777770632772,-0.02592054463175134,0.0077414506364789845,0.07198332522463614,0.05305526174464489,0.00280370047438875,-0.051541550884830395,-0.008153890590110048,0.02430069205393562,0.03560358610985192,0.009509637772796994,0.005259564071273061,0.09004981853759361,0.19903554010162475,0.03680914261318751,0.15309679314873903,-0.003001986237080897,-0.009842385340570138,0.04314486596123666,-0.004418564761801345,-0.004106558830613126,0.003508772045210773,0.5284312688443764,1.0
