period,aeb3c97678fffc03,bcfc1ff3b7cf8a4a,9c7fb1982851f609,f884aeb8a0a20815,a37a53c4e1fce137,dcfbeec9cf4c5190,ef3f1ebb21d03d5c,292441755c5ffdcc,7d30471f7325a2a8,f173207ae9bd5ccd,0dc08daefa67c12e,ee5692c4832db94b,91510d8163e121fc,2496e35863212c76,208d36ae3c31f890,8bf949936eddd596,e8cde4045a54b14a,64880f270f8f6861,913c67d63ee5a478,28a0d94ccf2a6c08,e0008aaebb2fda63,680166d42265ad55,816022f1cffa8310,f8e4773a916f0f75,fda6a92d0fdc1a1d,fad9ff0f91ecab15,2902e60324bd4c13,23ff266a203fea0d,bec60afef14416c2,a0cc249592a067f4,acc065823d9dcfb7,4087717bb62f6610,0b596d1ce6d258c0,bc79985845236f4a,6b50c641a4eaf53e,bfe638853ce4a153,409ca5c54a3efce7,eeb44b96bbac9604,dd95aab5d08306e1,6a116a4eef3afb73
2022-09-07,0.1327240000000005,-0.04678200000000032,0.13272399999999962,0.0,-0.12122900000000314,0.0,0.1327240000000005,0.0,0.0,-0.04678200000000032,-0.14652300000000007,0.1327240000000005,0.8325020000000001,0.0,0.0,0.0,0.0,0.0,-0.12122900000000314,-0.02875099999999975,0.0,0.14346199999999998,0.0,0.0,0.0,0.0,0.0,0.0,-0.7805900000000037,0.0,0.0,-0.5218610000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-08,0.09420099999999998,-0.14190900000000006,-0.11950599999999945,-0.23120100000000043,-0.10811499999999796,0.0,0.09420099999999998,0.0,0.0,-0.14190900000000006,0.09420100000000009,0.09420099999999998,0.0,0.0,0.0,0.0,0.0,0.0,-0.10811499999999796,0.0,-0.23120100000000043,-0.14190900000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005436000000003105,0.0,-0.17427899999999852,0.0,0.0,0.0,0.09420099999999998,0.0,0.0,0.0,0.0
2022-09-09,-0.11434800000000056,-0.3728809999999996,0.0,0.0,-0.5612600000000008,0.0,-0.11434800000000056,-0.14260899999999976,0.0,-0.3728809999999996,-0.114348,-0.11434800000000056,0.0,0.0,-0.11601699999999937,0.0,0.0,0.0,-0.5612600000000008,0.0,0.0,-0.372881,0.0,0.0,0.0,0.0,0.0,0.0,-0.2488349999999997,-0.048569999999998004,0.0,0.0,0.0,0.0,0.0,0.0,-0.14260899999999999,0.0,0.0,0.0
2022-09-12,-0.4292409999999993,-0.27709199999999967,0.0,0.0,-0.4434350000000009,0.0,-0.4292409999999993,0.0,0.0,0.0,-0.42924100000000004,-0.4292409999999993,-0.42415200000000003,0.0,-0.07979200000000031,0.0,0.0,0.0,-0.4434350000000009,0.0,0.0,-0.2770919999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9882970000000002,0.0,0.0,0.0,0.0,0.0,0.36585400000000234,0.0
2022-09-13,-0.21121500000000015,-0.35624699999999976,0.0,0.0,-0.8000579999999999,0.0,-0.21121500000000015,0.0,0.0,0.0,-0.21121499999999999,-0.21121500000000015,-0.263675,-0.07344799999999996,-0.4572029999999998,0.0,0.0,0.0,-0.8000579999999999,0.0,0.0,-0.20069099999999995,0.0,0.0,0.0,0.0,0.0,0.0,-0.5679370000000006,0.0,0.0,-0.2752059999999972,1.0880429999999999,0.0,0.0,0.0,-0.21121500000000015,0.0,0.3142049999999976,0.0
2022-09-14,0.0,-0.31672100000000114,0.0,0.0,-0.7870449999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1521790000000003,0.0,0.0,0.0,-0.7870449999999991,0.0,0.0,-0.17428899999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054315000000002556,0.0,-0.20563700000000296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-15,0.0,-0.309806,0.0,0.0,-0.8749199999999995,0.0,0.0,0.0,0.0,-0.6343610000000002,0.0,0.0,0.0,0.0,-0.31989100000000015,0.0,0.0,0.0,-0.8749199999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2327330000000032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-16,0.0,-0.35337399999999874,0.0,0.0,-0.5136280000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4106080000000003,0.0,0.0,0.0,0.0,-0.5136280000000006,-0.28302499999999986,0.0,0.0,-0.20920400000000003,0.0,0.0,0.0,0.0,0.0,0.0,-0.5267279999999985,0.0,-0.08166999999999547,1.4269019999999997,0.0,0.0,0.0,0.0,0.0,0.04634900000000286,0.0
2022-09-19,0.0,-0.40591100000000147,0.0,0.0,-0.3159029999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3159029999999987,-0.25309000000000026,0.0,0.0,-0.231592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8032110000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-20,0.0,-0.1873679999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1873680000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11778099999999991,0.0,0.0,-0.236701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02098999999999762,0.0,0.0,0.0,0.0,0.0,0.0,-0.025490000000001345,0.0
2022-09-21,-0.6500000000000004,-0.3740900000000007,0.0,-1.075983,0.0,0.0,-0.6500000000000004,-0.6500000000000001,0.0,-0.23279599999999956,-0.65,-0.6500000000000004,0.0,-0.6289469999999997,0.0,0.0,-0.101605,-0.11660500000000001,0.0,0.0,-1.075983,-0.18865299999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31609800000000376,0.0,0.0,0.0,0.0,0.0,-0.6499999999999999,0.0,0.0,-0.14425500000000113,0.0
2022-09-22,-0.7286219999999997,-1.1708859999999994,0.0,0.0,0.0,0.0,-0.7286219999999997,0.0,0.0,-0.29552400000000034,-0.728622,-0.7286219999999997,0.0,-0.06993399999999994,0.0,0.0,-0.091698,-0.10669800000000002,0.0,0.0,0.0,-0.9328480000000003,0.0,0.0,0.0,0.0,0.0,0.0,-0.3405789999999982,0.0,0.0,0.0,1.229895,0.0,0.0,0.0,-0.7286219999999999,0.0,-0.16361599999999754,0.0
2022-09-23,0.0,-0.4814709999999991,0.0,0.0,-0.19962600000000208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20106999999999997,-0.1471790000000004,0.0,-0.18402400000000002,0.0,0.0,-0.19962600000000208,-0.1674730000000002,0.0,-0.23015399999999975,-0.317176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9435199999999995,0.0,0.0,0.0,0.0,0.0,-0.14124400000000037,0.0
2022-09-26,0.0,-0.6584990000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5747829999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30392699999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18055299999999974,0.0
2022-09-27,0.0,-0.9685100000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9366410000000001,0.0,0.0,-0.6017239999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.520688,0.0,0.0,0.0,0.944118,0.0,0.0,0.0,0.0,0.0,0.0,-0.235231,0.0,0.0,0.0,0.0,-0.18039600000000178,0.0
2022-09-28,-0.56,0.0,-0.6875640000000001,-1.1798009999999994,0.0,0.0,-0.56,0.0,0.0,0.0,-0.56,-0.56,0.0,-0.34906500000000007,0.0,0.0,0.0,0.0,0.0,0.0,-1.1798009999999994,0.0,-0.464483,0.0,0.0,0.0,0.8724040000000001,0.0,0.0,-0.3326419999999999,0.0,0.0,0.0,-0.3451390000000001,0.0,0.0,0.0,0.0,-0.1750000000000007,0.0
2022-09-29,-0.444175,0.0,-0.5202200000000001,0.0,0.0,0.0,-0.444175,0.0,0.0,0.0,-0.444175,-0.444175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23965500000000017,0.0,0.0,0.0,0.7449279999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25508499999999756,0.0
2022-09-30,0.0,0.0,-0.41138600000000025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6596859999999998,0.0,0.0,0.0,0.7047570000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8705300000000022,0.0
2022-10-03,0.0,0.0,0.0,-0.15224599999999988,0.0,0.0,0.0,0.0,0.0,0.0,-0.15224599999999988,0.0,-0.577868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15224599999999988,0.0,-0.627936,0.0,0.0,0.0,0.0,0.0,0.0,-0.28538199999999847,0.0,-0.11917100000000147,0.0,0.0,0.0,0.0,0.0,0.0,-0.9660650000000004,0.0
2022-10-04,0.0,0.0,0.0,-0.08517300000000105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.279369,-0.08517300000000105,0.0,-0.511558,0.0,0.0,-0.12715999999999994,0.0,0.0,0.0,-0.37626900000000063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.519928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25547999999999993,0.0,0.0,-0.10660399999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.1974089999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23817200000000005,-0.607576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5289130000000002,0.0,0.0,-0.07580600000000004,0.46662199999999965,0.0,0.0,0.0,0.0,0.0,0.3329789999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.199063,-0.702398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3477009999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029674999999999993,-0.044674999999999965,0.0,0.0,0.0,0.0,-0.15632499999999983,0.0,0.0,0.0,0.867607,-0.11585900000000038,0.0,0.0,0.0,0.0,-0.10685599999999962,0.0,0.0,0.0,0.0,0.0,-0.712457999999998,-0.11492600000000053
2022-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3143980000000002,0.0,0.0,-0.08982199999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.29866300000000034,0.0,0.0,0.0,0.5960730000000001,-0.15597499999999975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23256999999999906,0.0
2022-10-12,-0.12950300000000015,0.0,0.0,-1.2581489999999995,0.0,0.0,-0.12950300000000015,0.0,0.0,0.0,-1.527848,-0.12950300000000015,-0.2554669999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2581489999999995,0.0,-0.22402199999999972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09777099999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-13,0.0,0.0,0.0,-1.4140669999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4814289999999999,-0.481429,0.0,0.0,0.0,0.0,0.0,0.0,-1.4140669999999993,0.0,-0.22705999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16986900000000027,0.0,0.0,0.0,0.0,0.0,-0.7692909999999991,-0.7692910000000008
2022-10-14,-0.18285200000000001,0.0,0.0,0.0,0.0,0.0,-0.18285200000000001,0.0,0.0,0.0,-0.18285199999999957,-0.18285200000000001,-0.3210280000000001,-0.19660199999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05090900000000076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18285200000000001,0.0,0.0,0.0,0.0
2022-10-17,-0.19801099999999994,0.0,0.0,0.0,0.0,0.0,-0.19801099999999994,0.0,0.0,0.0,-0.19801100000000016,-0.19801099999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3065319999999998,0.0,0.0,0.0,0.0,0.0,0.0,-0.026666999999999774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-18,0.0,0.0,0.05445200000000039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21148400000000045,0.0,0.0,0.0,0.0,0.0,0.0,-0.5019559999999998,0.0,0.0,0.0,-0.07349899999999998,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-19,0.0,0.0,0.7387319999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5022060000000002,0.0,0.0,0.0,0.0,0.0,0.0,-1.119850999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-20,0.0,0.0,1.7984850000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15294100000000022,0.0,0.0,0.46031500000000003,0.445315,0.430315,0.0,0.0,0.0,0.0,-0.24651900000000015,0.0,0.0,0.0,0.0,0.0,0.0,-1.2300960000000032,0.0,-0.223669000000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.7717440000000018,-0.13884399999999886
2022-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11042600000000002,-0.125426,-0.140426,0.0,0.0,0.0,0.0,1.373189,0.0,0.0,0.0,0.0,0.0,0.0,-0.614173000000001,0.0,0.0,0.677098,0.0,0.0,0.0,0.0,0.0,-0.6173349999999971,0.0
2022-10-24,0.0,0.0,0.0,-0.18625700000000123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2383600000000001,-0.18625700000000123,0.0,-0.17072999999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.40613600000000183,-0.13039000000000023
2022-10-25,0.0,0.0,0.5426769999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6701239999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001699999999971169,0.0,0.0,0.0,0.0,0.0,0.0,-0.5697189999999992,-0.6345559999999999
2022-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9497780000000002,0.0,0.0,0.074793,0.059792999999999985,0.04479299999999999,0.0,0.0,0.0,0.0,1.6795670000000003,0.0,0.0,0.0,0.0,0.0,0.0,-0.32357499999999817,0.0,0.0,0.7105979999999992,0.0,0.0,0.0,0.0,0.0,-0.028688999999999965,0.0
2022-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48484799999999995,0.21397500000000003,0.0,0.0,0.0,0.0,0.0,-0.104603,0.0,0.0,-0.09832299999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3912180000000003,0.0
2022-10-28,0.0,0.0,0.0,0.04306600000000138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036297000000000024,0.04306600000000138,0.0,1.744541,0.0,0.0,0.0,-0.06115600000000043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3265969999999996,0.0
2022-10-31,0.0,0.0,0.0,0.08082600000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.049444000000000266,-0.049444000000000043,0.0,0.0,0.0,0.0,0.0,0.0,0.08082600000000006,0.0,1.604492,0.0,0.0,0.0,-0.15621999999999936,0.0,0.0,0.0,0.0,0.0,-0.2019339999999996,0.0,0.0,0.0,0.0,0.0,-0.9972349999999999,-0.5519350000000003
2022-11-01,0.0,0.0,0.0,-0.11014800000000058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.091722,-0.198936,0.0,0.0,0.0,0.0,0.0,0.0,-0.11014800000000058,0.0,2.239959,0.0,0.0,0.0,-0.1480390000000007,-0.2188989999999995,-0.5547800000000009,0.0,0.0,-0.49052700000000016,0.2634419999999995,0.0,0.0,0.0,0.0,0.0,-0.4122149999999998,-0.3557170000000003
2022-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04098900000000061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04999999999999982,0.0,0.0,0.0,-0.2555659999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4604170000000014,-1.1683850000000007
2022-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1066039999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05286499999999972,0.0,0.0,0.0,0.0,0.0,0.0,-0.5236680000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6888479999999984,-0.4241679999999999
2022-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1456969999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.847595,0.0,0.0,0.0,0.0,0.0,0.0,-0.391767999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.40310000000000024,-0.40310000000000024
2022-11-07,0.21923099999999995,0.0,0.0,0.02814300000000003,0.0,0.0,0.21923099999999995,0.21923099999999995,0.0,0.0,0.17143500000000067,0.21923099999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1801909999999998,0.02814300000000003,0.0,2.070531999999999,0.0,-0.274841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5141550000000006,-0.5141549999999988
2022-11-08,0.0,0.0,-0.09055599999999941,-0.08154400000000095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6455870000000001,-0.08154400000000095,0.0,2.0989380000000004,0.0,-0.305396,0.987736,0.9877359999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5166920000000008,-0.5166920000000008
2022-11-09,0.0,0.0,-0.1488510000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37413799999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48225799999999985,0.0,0.0,0.0,0.0,0.0,-1.1192089999999997,-0.6639359999999996
2022-11-10,0.0,0.0,0.5289470000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23966000000000065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0303660000000001,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-11,0.42561000000000004,0.0,0.0,0.0,0.0,0.0,0.42561000000000004,0.0,0.0,0.0,0.4256099999999998,0.42561000000000004,0.0,0.0,0.0,0.047700000000000076,0.03269999999999998,0.0177,0.0,0.0,0.0,0.0,0.0,0.0,-0.331553,-0.33155299999999954,-0.33155299999999954,0.0,0.0,0.0,0.0,0.0,0.0,-0.508206,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-14,2.4198519999999997,0.0,0.0,0.0,0.0,0.0,2.4198519999999997,0.0,0.0,0.0,2.419852,2.4198519999999997,0.0,0.0,0.0,0.0,-0.005349999999999966,-0.02035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4360350000000004,0.36244999999999994,-0.041567000000000576,0.0,0.0,0.0,0.0,0.0,0.37813399999999997,0.645347,0.0,0.0,0.0,-0.1225259999999988,0.0
2022-11-15,0.0,0.0,0.4055780000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029354999999999798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14032299999999864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05806500000000092,0.0
2022-11-16,0.1596000000000002,0.0,0.0,0.0,0.0,0.0,0.1596000000000002,2.722443,0.0,2.722443,0.1596000000000002,0.1596000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2835459999999994,0.0,0.0,0.0,0.0,0.0,0.0,-0.2578549999999993,0.0,0.0,0.0,1.153191,0.0,0.0,0.0,0.0,-0.06534500000000065,0.0
2022-11-17,1.8318899999999996,1.8318899999999996,0.0,0.0,0.0,0.0,1.8318899999999996,1.8318899999999996,0.0,0.0,1.8318899999999998,1.8318899999999996,0.0,0.0,0.0,0.052775999999999934,0.0,0.0,0.0,0.03740399999999999,0.0,1.8318899999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09368500000000068,0.0,0.0,0.0,0.0,0.0,1.83189,0.0,0.0,0.0,0.0
2022-11-18,1.0085110000000004,1.0085110000000004,0.0,0.0,0.0,1.008511,1.0085110000000004,1.0085110000000004,0.0,0.0,1.008511,1.0085110000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.008511,0.2614750000000008,0.0,-0.538189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0085110000000004,1.008511,0.0,0.0,0.0
2022-11-21,0.8447369999999994,0.8447370000000003,0.0,0.0,0.0,0.8447369999999998,0.8447369999999994,0.8447369999999994,0.0,0.0,0.844737,0.8447369999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8447370000000001,0.23052799999999962,0.0,-0.7420539999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-22,0.0,1.1488990000000001,0.0,0.0,0.0,1.0251450000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.323239,0.468935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123754,0.0,0.0,0.0,0.0,1.962911,0.0,0.0,0.0,0.0,0.0,0.0,1.0742600000000002,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-23,0.0,1.1719659999999994,0.0,0.0,0.0,0.9556819999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010289000000000215,0.0,0.216284,0.0,0.0,-0.18260900000000024,0.0,1.6424640000000004,0.0,-0.024124999999997954,0.0,-0.049535999999989144,0.0,1.6424640000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-25,0.0,1.1713470000000008,0.0,-0.003445999999998506,0.0,0.95,0.0,0.0,0.0,0.0,-0.19525799999999993,0.0,4.078205,0.0,0.0,0.0,0.0,0.0,0.0,0.1216759999999999,-0.003445999999998506,0.0,0.0,0.0,-0.276691,0.0,1.2603449999999992,-0.3461039999999995,0.0,0.0,-0.5053730000000058,0.0,0.9836539999999996,-0.1471180000000003,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-28,0.0,1.1375000000000002,-0.3053460000000001,-0.2028370000000006,0.0,1.1375,0.0,0.0,0.0,1.1375000000000002,-0.14261900000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2953800000000002,-0.2028370000000006,0.0,0.0,0.0,-0.3067319999999998,0.0,1.0752059999999997,-1.1719610000000005,-0.3767739999999975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-29,-0.42640999999999973,1.3794909999999998,0.0,-0.10284900000000086,0.0,1.2323530000000003,-0.42640999999999973,0.0,0.0,1.3794909999999998,-0.7262390000000001,-0.42640999999999973,0.0,0.531098,0.0,0.0,0.0,0.0,0.0,0.0,-0.10284900000000086,0.0,0.0,0.0,-0.26955700000000027,0.0,0.0,0.0,0.0,-0.5711349999999982,0.0,-0.4033410000000046,0.0,1.7746190000000004,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-30,0.0,1.6068049999999996,0.0,-0.10759499999999989,0.005592000000000041,1.606805,0.0,0.0,0.0,1.915226,0.21771100000000004,0.0,0.0,4.058077,0.0,0.0,0.0,0.0,0.005592000000000041,0.0,-0.10759499999999989,0.0,1.6068049999999996,0.0,0.0,0.0,0.0,0.0,0.0,-0.45197500000000446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01,0.0,1.1785710000000003,0.35478699999999996,0.0029540000000007893,0.0,1.1785709999999998,0.0,0.0,0.0,0.0,-0.06332800000000005,0.0,0.3140610000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029540000000007893,0.0,0.0,0.0,-0.2738529999999999,0.0,0.0,0.0,0.0,-0.5114209999999986,0.0,0.0,0.0,2.1643529999999993,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-02,0.0,1.371569,0.42498600000000053,0.20565999999999995,0.0,1.371569,0.0,0.0,0.0,0.0,-0.02818100000000001,0.0,0.0,0.3494670000000002,0.0,0.0,0.0,0.0,0.0,0.7279750000000003,0.20565999999999995,0.0,0.0,0.0,-0.23198499999999989,0.0,0.0,0.0,-0.7163050000000055,0.0,0.0,-0.584463999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-05,0.0,1.020833,0.0,0.6433949999999999,0.0,1.0208329999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.12471299999999985,2.8633859999999993,0.0,0.0,0.0,0.0,0.0,0.4784259999999998,0.6433949999999999,0.0,0.0,0.0,-0.2536360000000002,0.0,0.0,0.0,0.0,0.0,0.0,-0.28824000000000183,3.5141930000000006,0.9388390000000006,0.599163,0.0,0.0,0.0,0.0,0.0
2022-12-06,0.0,1.2022519999999999,0.0,0.0,0.0,1.2022520000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6095740000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31530599999999964,0.17288800000000037,0.0,-0.39605399999999946,-0.3327150000000003,-0.8178230000000042,-0.39605399999999946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
