period,drawdown
2025-08-07,-2.8691916
2025-08-20,-3.011903
2025-08-21,-3.2348714
2025-08-22,-3.3791944
2025-08-25,-3.5034152
2025-08-26,-3.6027726
2025-08-27,-3.609373
2025-08-28,-3.5992272
2025-08-29,-3.672352
2025-09-02,-3.7229318
2025-09-03,-3.751343
2025-09-04,-3.8475334
2025-09-05,-3.804159
2025-09-08,-3.7304726
2025-09-09,-3.6695596
2025-09-10,-3.5872238
2025-09-12,-3.5386538
2025-09-16,-3.438895
2025-09-19,-3.3504664
2025-09-24,-3.3896196
2025-09-25,-3.4285752
2025-09-29,-3.4454666
2025-09-30,-3.4434252
2025-10-01,-3.3969428
2025-10-02,-3.403239
2025-10-03,-3.4437822
2025-10-06,-3.4801564
2025-10-07,-3.4906136
2025-10-08,-3.4972716
2025-10-09,-3.5004554
2025-10-10,-3.4894694
2025-10-14,-3.5080308
2025-10-15,-3.5365172
2025-10-16,-3.5644384
2025-10-17,-3.6078702
2025-10-20,-3.6273526
2025-10-21,-3.6765888
2025-10-22,-3.7443998
2025-10-23,-3.7653802
2025-10-27,-3.7347022
2025-10-29,-3.7310852
2025-10-31,-3.6617202
2025-11-03,-3.6258186
2025-11-04,-3.6483186
2025-11-05,-3.6635134
2025-11-07,-3.6965904
2025-11-10,-3.678571
2025-11-11,-3.688571
2025-11-17,-3.7775062
2025-11-20,-3.863992
2025-11-28,-3.8272258
2025-12-01,-3.8108298
2025-12-04,-3.8267694
2025-12-05,-3.8413672
2025-12-15,-3.859176
2025-12-16,-3.8549394
2025-12-17,-3.8354804
2025-12-18,-3.7745414
2025-12-22,-3.726867
