iteration,reduced_trade_count,weighted_net_sum,win_rate_full_weight_subset,max_drawdown
435,26,0.08784088823625194,0.5454545454545454,-0.02348567585107241
436,26,0.10779050330336361,0.7272727272727273,-0.014717976035840512
437,26,0.0851186229580709,0.5454545454545454,-0.02348567585107241
438,26,0.1068210170862894,0.8181818181818182,-0.014698712983787526
439,26,0.09402261603773107,0.6363636363636364,-0.023466412799019426
440,26,0.1102455650882132,0.8181818181818182,-0.017433761901712412
441,26,0.09900210153884499,0.45454545454545453,-0.020687515308502113
442,26,0.08501351690887814,0.6363636363636364,-0.023466412799019426
443,26,0.07812494393071492,0.5454545454545454,-0.02348567585107241
444,26,0.06805827402774071,0.36363636363636365,-0.02348567585107241
445,26,0.09244591544303463,0.6363636363636364,-0.026182198664891326
446,26,0.095130028464721,0.5454545454545454,-0.014717976035840512
447,26,0.0871135844487274,0.36363636363636365,-0.017433761901712412
448,26,0.09666922209832601,0.5454545454545454,-0.017433761901712412
449,26,0.08798223989039844,0.45454545454545453,-0.026739429257862112
450,26,0.0993232528547682,0.7272727272727273,-0.029455215123734012
451,26,0.11366681903981904,0.5454545454545454,-0.017971729442630213
452,26,0.11496808923680478,0.5454545454545454,-0.017433761901712412
453,26,0.10890402041260416,0.6363636363636364,-0.02348567585107241
454,26,0.09687377266598661,0.6363636363636364,-0.014717976035840512
455,26,0.08768141077113521,0.5454545454545454,-0.014717976035840512
456,26,0.12182079374255342,0.6363636363636364,-0.014698712983787526
457,26,0.11049921724305148,0.7272727272727273,-0.014698712983787526
458,26,0.10249523424774108,0.7272727272727273,-0.026201461716944312
459,26,0.0742508908761616,0.45454545454545453,-0.017414498849659427
460,26,0.09359549079701036,0.5454545454545454,-0.023466412799019426
461,26,0.07568604095941403,0.45454545454545453,-0.029455215123734012
462,26,0.10115686876219482,0.6363636363636364,-0.02348567585107241
463,26,0.0917651514412179,0.6363636363636364,-0.020668252256449124
464,26,0.08213016859220736,0.5454545454545454,-0.017433761901712412
465,26,0.10352749956789296,0.6363636363636364,-0.017952466390577224
466,26,0.07818248929109131,0.45454545454545453,-0.017433761901712412
467,26,0.08439929870961477,0.5454545454545454,-0.020668252256449124
468,26,0.09268125906239698,0.6363636363636364,-0.014698712983787526
469,26,0.07722889232207684,0.45454545454545453,-0.029455215123734012
470,26,0.10645671228859456,0.7272727272727273,-0.014717976035840512
471,26,0.08372134779615828,0.5454545454545454,-0.026739429257862112
472,26,0.08071030040486632,0.36363636363636365,-0.017433761901712412
473,26,0.11410204792108103,0.45454545454545453,-0.017433761901712412
474,26,0.09875305047984752,0.6363636363636364,-0.020687515308502113
475,26,0.09903170511441518,0.5454545454545454,-0.02348567585107241
476,26,0.0748681833283902,0.36363636363636365,-0.017414498849659427
477,26,0.09338925995542063,0.5454545454545454,-0.017433761901712412
478,26,0.08660969859671915,0.5454545454545454,-0.020687515308502113
479,26,0.08235547272426524,0.6363636363636364,-0.017433761901712412
480,26,0.09620355781994809,0.45454545454545453,-0.020687515308502113
481,26,0.10910461941595383,0.7272727272727273,-0.014698712983787526
482,26,0.0964279934843327,0.36363636363636365,-0.017433761901712412
483,26,0.09403220578304859,0.5454545454545454,-0.014717976035840512
484,26,0.09850342978200562,0.5454545454545454,-0.026720166205809123
485,26,0.09459669618463282,0.45454545454545453,-0.02348567585107241
486,26,0.08857291169197401,0.7272727272727273,-0.014717976035840512
487,26,0.10557149370586826,0.9090909090909091,-0.014717976035840512
488,26,0.09202816422132842,0.7272727272727273,-0.017971729442630213
489,26,0.07229718298303252,0.5454545454545454,-0.017433761901712412
490,26,0.11517419186827385,0.7272727272727273,-0.014698712983787526
491,26,0.10375738153013929,0.5454545454545454,-0.020687515308502113
492,26,0.09658348264753988,0.6363636363636364,-0.014698712983787526
493,26,0.08829578325350781,0.6363636363636364,-0.014698712983787526
494,26,0.08114848135765648,0.5454545454545454,-0.02348567585107241
495,26,0.10570649605498646,0.45454545454545453,-0.014717976035840512
496,26,0.09517739195210118,0.6363636363636364,-0.017433761901712412
497,26,0.10291648713460287,0.45454545454545453,-0.023466412799019426
498,26,0.11643650621330504,0.6363636363636364,-0.014717976035840512
499,26,0.07291298858228025,0.2727272727272727,-0.020687515308502113
500,26,0.11446794421738044,0.45454545454545453,-0.014717976035840512
501,26,0.10496379139276467,0.6363636363636364,-0.023466412799019426
502,26,0.09594880700239546,0.6363636363636364,-0.014717976035840512
503,26,0.11896200890950696,0.8181818181818182,-0.02348567585107241
504,26,0.13246477905290097,0.8181818181818182,-0.02348567585107241
505,26,0.12290530145910208,0.9090909090909091,-0.014717976035840512
506,26,0.10541738016614452,0.6363636363636364,-0.017414498849659427
507,26,0.10763798343838456,0.7272727272727273,-0.014698712983787526
508,26,0.1013956611817463,0.36363636363636365,-0.014717976035840512
509,26,0.091075354974684,0.5454545454545454,-0.017433761901712412
510,26,0.1139279419455642,0.8181818181818182,-0.014717976035840512
511,26,0.11443061095943653,0.6363636363636364,-0.014717976035840512
512,26,0.09174383776887308,0.7272727272727273,-0.017971729442630213
513,26,0.10563950317224109,0.5454545454545454,-0.014698712983787526
514,26,0.07975738321897635,0.45454545454545453,-0.026739429257862112
515,26,0.10301187995938912,0.7272727272727273,-0.017952466390577224
516,26,0.08973896252738073,0.9090909090909091,-0.023466412799019426
517,26,0.11520848902560324,0.8181818181818182,-0.017433761901712412
518,26,0.10818078986345044,0.7272727272727273,-0.017971729442630213
519,26,0.10286016277480688,0.7272727272727273,-0.014717976035840512
520,26,0.09736348476577884,0.6363636363636364,-0.014717976035840512
521,26,0.10213150856092625,0.6363636363636364,-0.02348567585107241
522,26,0.09920029462804388,0.8181818181818182,-0.014717976035840512
523,26,0.09783777003096134,0.5454545454545454,-0.020687515308502113
524,26,0.08852861613507146,0.5454545454545454,-0.020687515308502113
525,26,0.08846526297797244,0.7272727272727273,-0.017952466390577224
526,26,0.08316799815524765,0.6363636363636364,-0.017433761901712412
527,26,0.09439592686485213,0.5454545454545454,-0.020687515308502113
528,26,0.08977548000652476,0.45454545454545453,-0.017971729442630213
529,26,0.09730826513750554,0.9090909090909091,-0.014717976035840512
530,26,0.11701767939699287,0.9090909090909091,-0.014698712983787526
531,26,0.07716055996424279,0.45454545454545453,-0.02348567585107241
532,26,0.06698644065967974,0.5454545454545454,-0.026201461716944312
533,26,0.09398758659893233,0.5454545454545454,-0.014717976035840512
534,26,0.10092210214923306,0.7272727272727273,-0.014698712983787526
535,26,0.11122028104464199,0.6363636363636364,-0.014717976035840512
536,26,0.10932185353976649,0.6363636363636364,-0.014717976035840512
537,26,0.0998527724952684,0.7272727272727273,-0.014717976035840512
538,26,0.1022463911357789,0.45454545454545453,-0.017433761901712412
539,26,0.11043832305526628,0.6363636363636364,-0.014717976035840512
540,26,0.0978190931561086,0.5454545454545454,-0.02348567585107241
541,26,0.10051415514720097,0.5454545454545454,-0.023466412799019426
542,26,0.10334451290697758,0.6363636363636364,-0.014717976035840512
543,26,0.09586272129170705,0.5454545454545454,-0.017414498849659427
544,26,0.0767316333018182,0.5454545454545454,-0.014698712983787526
545,26,0.09169530347861675,0.5454545454545454,-0.017952466390577224
546,26,0.11415035287451619,0.7272727272727273,-0.014717976035840512
547,26,0.0836883970918946,0.5454545454545454,-0.02348567585107241
548,26,0.0798843884543076,0.5454545454545454,-0.017433761901712412
549,26,0.07488828238374273,0.5454545454545454,-0.026201461716944312
550,26,0.09127240068034478,0.5454545454545454,-0.017971729442630213
551,26,0.09407686457537774,0.7272727272727273,-0.026739429257862112
552,26,0.10053043216026328,0.8181818181818182,-0.014717976035840512
553,26,0.07848590237117449,0.45454545454545453,-0.023466412799019426
554,26,0.09169661128589367,0.5454545454545454,-0.014698712983787526
555,26,0.11001067216634121,0.6363636363636364,-0.023466412799019426
556,26,0.08301507524552268,0.36363636363636365,-0.020668252256449124
557,26,0.11055950629647406,0.9090909090909091,-0.014717976035840512
558,26,0.10970210292880996,0.5454545454545454,-0.017433761901712412
559,26,0.08750751718222424,0.5454545454545454,-0.017414498849659427
560,26,0.0698319198774905,0.18181818181818182,-0.026201461716944312
561,26,0.07792898172837256,0.7272727272727273,-0.014717976035840512
562,26,0.10044450916950433,0.45454545454545453,-0.017433761901712412
563,26,0.0860262626179511,0.5454545454545454,-0.017414498849659427
564,26,0.11412278481940144,0.5454545454545454,-0.017433761901712412
565,26,0.1088309610359416,0.5454545454545454,-0.014717976035840512
566,26,0.12437194435553658,0.7272727272727273,-0.014717976035840512
567,26,0.08854875732582378,0.45454545454545453,-0.020668252256449124
568,26,0.08043500890661417,0.5454545454545454,-0.017971729442630213
569,26,0.09398046932899648,0.6363636363636364,-0.014698712983787526
570,26,0.11297587050712131,0.7272727272727273,-0.017971729442630213
571,26,0.09489480224704405,0.5454545454545454,-0.017433761901712412
572,26,0.07869588629076603,0.5454545454545454,-0.017433761901712412
573,26,0.09628330809459859,0.6363636363636364,-0.02348567585107241
574,26,0.09793882020689151,0.6363636363636364,-0.017414498849659427
575,26,0.093550155748017,0.6363636363636364,-0.014717976035840512
576,26,0.11063187974805967,0.6363636363636364,-0.014717976035840512
577,26,0.07831136746613386,0.7272727272727273,-0.023466412799019426
578,26,0.09807653009342257,0.5454545454545454,-0.014717976035840512
579,26,0.07811091982804692,0.45454545454545453,-0.02348567585107241
580,26,0.09917544615014731,0.7272727272727273,-0.014698712983787526
581,26,0.08362459924568487,0.5454545454545454,-0.014698712983787526
582,26,0.0971183928444549,0.7272727272727273,-0.017433761901712412
583,26,0.11035403141303282,0.6363636363636364,-0.017433761901712412
584,26,0.10388291189044903,0.5454545454545454,-0.017433761901712412
585,26,0.10423469006203388,0.6363636363636364,-0.017971729442630213
586,26,0.08456430007852687,0.6363636363636364,-0.02348567585107241
587,26,0.12017692638687298,0.7272727272727273,-0.017971729442630213
588,26,0.09302925494114138,0.6363636363636364,-0.017952466390577224
589,26,0.10907694931728548,0.6363636363636364,-0.014717976035840512
590,26,0.08658094835407616,0.45454545454545453,-0.020687515308502113
591,26,0.11278173001088924,0.6363636363636364,-0.017433761901712412
592,26,0.09116431828016144,0.6363636363636364,-0.014717976035840512
593,26,0.08589111195291935,0.7272727272727273,-0.017433761901712412
594,26,0.06712888607626073,0.45454545454545453,-0.02348567585107241
595,26,0.09390631285641096,0.5454545454545454,-0.017971729442630213
596,26,0.09967701940778183,0.7272727272727273,-0.017971729442630213
597,26,0.08801574114545176,0.6363636363636364,-0.014717976035840512
598,26,0.10225001014846065,0.8181818181818182,-0.014698712983787526
599,26,0.09144227984006263,0.45454545454545453,-0.017971729442630213
600,26,0.09874470267891387,0.6363636363636364,-0.017971729442630213
601,26,0.07141761613346907,0.45454545454545453,-0.026739429257862112
602,26,0.09750257743541103,0.5454545454545454,-0.026739429257862112
603,26,0.09696016107456541,0.45454545454545453,-0.017433761901712412
604,26,0.08769111924906339,0.45454545454545453,-0.020668252256449124
605,26,0.11201246321642967,0.6363636363636364,-0.014717976035840512
606,26,0.11164111844387206,0.7272727272727273,-0.014717976035840512
607,26,0.07970079697974518,0.36363636363636365,-0.02348567585107241
608,26,0.10614897056168193,0.5454545454545454,-0.017433761901712412
609,26,0.09613405646753978,0.7272727272727273,-0.017433761901712412
610,26,0.10908027849701228,0.6363636363636364,-0.014717976035840512
611,26,0.0963070085456608,0.5454545454545454,-0.014717976035840512
612,26,0.09737539652553999,0.6363636363636364,-0.02348567585107241
613,26,0.08590834930092849,0.6363636363636364,-0.026739429257862112
614,26,0.08184079397809785,0.5454545454545454,-0.017433761901712412
615,26,0.09665189629133684,0.45454545454545453,-0.017433761901712412
616,26,0.10612987060845122,0.45454545454545453,-0.017433761901712412
617,26,0.08879740332845133,0.6363636363636364,-0.020668252256449124
618,26,0.07802907084736453,0.45454545454545453,-0.029455215123734012
619,26,0.07307227388502631,0.45454545454545453,-0.017971729442630213
620,26,0.10508584794118983,0.5454545454545454,-0.02348567585107241
621,26,0.08740802848883003,0.36363636363636365,-0.017433761901712412
622,26,0.11629979419300387,0.7272727272727273,-0.017971729442630213
623,26,0.09330017699895882,0.7272727272727273,-0.017414498849659427
624,26,0.09386541463619916,0.6363636363636364,-0.014717976035840512
625,26,0.11684963906239201,0.6363636363636364,-0.014717976035840512
626,26,0.10137140306377798,0.7272727272727273,-0.014698712983787526
627,26,0.10117914277988943,0.5454545454545454,-0.014698712983787526
628,26,0.08441934497056792,0.6363636363636364,-0.026739429257862112
629,26,0.09379259179563998,0.6363636363636364,-0.017971729442630213
630,26,0.07425824652426505,0.45454545454545453,-0.017433761901712412
631,26,0.1012597664300462,0.7272727272727273,-0.014717976035840512
632,26,0.09831233796233314,0.45454545454545453,-0.014717976035840512
633,26,0.09413849004551318,0.7272727272727273,-0.020687515308502113
634,26,0.08676845624559569,0.36363636363636365,-0.020687515308502113
635,26,0.11265821967697821,0.5454545454545454,-0.017433761901712412
636,26,0.10946654735843901,0.9090909090909091,-0.017971729442630213
637,26,0.08600114881593458,0.5454545454545454,-0.017433761901712412
638,26,0.0793870430357658,0.5454545454545454,-0.017433761901712412
639,26,0.09392597075949388,0.7272727272727273,-0.017433761901712412
640,26,0.08195889133877361,0.7272727272727273,-0.023466412799019426
641,26,0.11215594521639938,0.6363636363636364,-0.02348567585107241
642,26,0.08349864214379071,0.7272727272727273,-0.017433761901712412
643,26,0.09987243404196504,0.7272727272727273,-0.014698712983787526
644,26,0.11535832703811266,0.8181818181818182,-0.014717976035840512
645,26,0.08911040766218374,0.36363636363636365,-0.017433761901712412
646,26,0.09638357561407251,0.45454545454545453,-0.026739429257862112
647,26,0.08385050669105745,0.5454545454545454,-0.02348567585107241
648,26,0.10625393337781577,0.7272727272727273,-0.014717976035840512
649,26,0.09911937704255051,0.45454545454545453,-0.014717976035840512
650,26,0.08102193420442387,0.6363636363636364,-0.014717976035840512
651,26,0.10736445670193935,0.7272727272727273,-0.02348567585107241
652,26,0.10483901019076955,0.6363636363636364,-0.026182198664891326
653,26,0.08527985543155771,0.5454545454545454,-0.014717976035840512
654,26,0.10257279563582287,0.45454545454545453,-0.017414498849659427
655,26,0.10353780595426634,0.6363636363636364,-0.014717976035840512
656,26,0.10374476484361334,0.6363636363636364,-0.017971729442630213
657,26,0.07554901220157133,0.45454545454545453,-0.02348567585107241
658,26,0.10853219269311734,0.5454545454545454,-0.014698712983787526
659,26,0.07925238139268279,0.6363636363636364,-0.017971729442630213
660,26,0.08186879386068195,0.5454545454545454,-0.017433761901712412
661,26,0.10720967807281061,0.45454545454545453,-0.017433761901712412
662,26,0.09878334719665617,0.6363636363636364,-0.014717976035840512
663,26,0.09124886554728107,0.6363636363636364,-0.014698712983787526
664,26,0.07433623915545795,0.45454545454545453,-0.026739429257862112
665,26,0.10900642632185671,0.7272727272727273,-0.014698712983787526
666,26,0.10794774311208997,0.8181818181818182,-0.014717976035840512
667,26,0.08205321707654491,0.5454545454545454,-0.026720166205809123
668,26,0.09927621128286683,0.5454545454545454,-0.017971729442630213
669,26,0.11724488661193916,0.5454545454545454,-0.017433761901712412
670,26,0.07395465302805528,0.45454545454545453,-0.020687515308502113
671,26,0.0921012066941841,0.8181818181818182,-0.023466412799019426
672,26,0.10089946941528123,0.7272727272727273,-0.026720166205809123
673,26,0.1075910602751797,0.6363636363636364,-0.014717976035840512
674,26,0.1309348768054289,0.7272727272727273,-0.014717976035840512
675,26,0.11346487096643186,0.7272727272727273,-0.014717976035840512
676,26,0.11901924082714375,0.7272727272727273,-0.014717976035840512
677,26,0.13487854352686815,0.7272727272727273,-0.02348567585107241
678,26,0.09270076677587451,0.7272727272727273,-0.017433761901712412
679,26,0.09843778303710236,0.7272727272727273,-0.014717976035840512
680,26,0.10246567107085537,0.6363636363636364,-0.014717976035840512
681,26,0.10123057157254949,0.6363636363636364,-0.017952466390577224
682,26,0.09751233247457952,0.7272727272727273,-0.023466412799019426
683,26,0.11209031701315939,0.6363636363636364,-0.014717976035840512
684,26,0.12503995903785284,0.7272727272727273,-0.014717976035840512
685,26,0.08890781758237191,0.5454545454545454,-0.017971729442630213
686,26,0.10733961464637319,0.8181818181818182,-0.014698712983787526
687,26,0.1054360376162446,0.45454545454545453,-0.014717976035840512
688,26,0.09572357103384924,0.7272727272727273,-0.017952466390577224
689,26,0.09199800666526865,0.6363636363636364,-0.017952466390577224
690,26,0.09530329063959117,0.7272727272727273,-0.02348567585107241
691,26,0.08988484043880272,0.6363636363636364,-0.023466412799019426
692,26,0.07981414146153029,0.45454545454545453,-0.02348567585107241
693,26,0.08569631820759126,0.6363636363636364,-0.014717976035840512
694,26,0.09293587245826393,0.6363636363636364,-0.017952466390577224
695,26,0.08532528454207017,0.5454545454545454,-0.014717976035840512
696,26,0.09810460247966984,0.6363636363636364,-0.017971729442630213
697,26,0.08639273426133609,0.45454545454545453,-0.020687515308502113
698,26,0.08135400494120205,0.6363636363636364,-0.017433761901712412
699,26,0.11085464257105637,0.8181818181818182,-0.014698712983787526
700,26,0.0918770788503129,0.6363636363636364,-0.026201461716944312
701,26,0.10570837149908031,0.6363636363636364,-0.014698712983787526
702,26,0.10534706685430671,0.7272727272727273,-0.017952466390577224
703,26,0.0831731578252161,0.36363636363636365,-0.02348567585107241
704,26,0.09995421464572365,0.45454545454545453,-0.017433761901712412
705,26,0.09698999845424741,0.6363636363636364,-0.014717976035840512
706,26,0.08075545308783061,0.45454545454545453,-0.017952466390577224
707,26,0.09356771166666081,0.6363636363636364,-0.017414498849659427
708,26,0.110444107257186,0.5454545454545454,-0.017971729442630213
709,26,0.10780564179316485,0.6363636363636364,-0.014717976035840512
710,26,0.10337500031875484,0.6363636363636364,-0.017971729442630213
711,26,0.11093584386012571,0.6363636363636364,-0.017952466390577224
712,26,0.09247103381451821,0.5454545454545454,-0.029455215123734012
713,26,0.0982532940170339,0.45454545454545453,-0.02348567585107241
714,26,0.11371671196287021,0.7272727272727273,-0.014698712983787526
715,26,0.10384392660720876,0.6363636363636364,-0.014717976035840512
716,26,0.08573384041368419,0.7272727272727273,-0.014698712983787526
717,26,0.08377382405415958,0.6363636363636364,-0.017971729442630213
718,26,0.09073303142452789,0.5454545454545454,-0.017952466390577224
719,26,0.08420313100315216,0.7272727272727273,-0.023466412799019426
720,26,0.08770502766629504,0.5454545454545454,-0.017952466390577224
721,26,0.12479202181782109,0.9090909090909091,-0.014698712983787526
722,26,0.11139015215543363,0.8181818181818182,-0.014698712983787526
723,26,0.11520904199509871,0.6363636363636364,-0.020687515308502113
724,26,0.08997341305580424,0.5454545454545454,-0.014717976035840512
725,26,0.0881773649060717,0.6363636363636364,-0.014717976035840512
726,26,0.10877289941027227,0.45454545454545453,-0.02348567585107241
727,26,0.07955323652035848,0.6363636363636364,-0.017952466390577224
728,26,0.10478960527747767,0.6363636363636364,-0.023466412799019426
729,26,0.08717727193532894,0.6363636363636364,-0.026201461716944312
730,26,0.09858275251637906,0.7272727272727273,-0.017414498849659427
731,26,0.08105451577942722,0.6363636363636364,-0.017971729442630213
732,26,0.11040731550087825,0.7272727272727273,-0.014717976035840512
733,26,0.08467688157747881,0.36363636363636365,-0.017433761901712412
734,26,0.10298792942521005,0.6363636363636364,-0.014717976035840512
735,26,0.101496969026321,0.7272727272727273,-0.02348567585107241
736,26,0.10559505762604006,0.5454545454545454,-0.029455215123734012
737,26,0.08383811394918107,0.45454545454545453,-0.026720166205809123
738,26,0.09063529909548272,0.6363636363636364,-0.014717976035840512
739,26,0.10949254432339767,0.6363636363636364,-0.02348567585107241
740,26,0.0880629813535717,0.5454545454545454,-0.026182198664891326
741,26,0.09494489633662785,0.8181818181818182,-0.014717976035840512
742,26,0.09329892818759897,0.6363636363636364,-0.017971729442630213
743,26,0.10814782648219404,0.6363636363636364,-0.014698712983787526
744,26,0.0927383635552892,0.45454545454545453,-0.023466412799019426
745,26,0.07172001917624068,0.45454545454545453,-0.017952466390577224
746,26,0.11356474007177807,0.7272727272727273,-0.017971729442630213
747,26,0.11537274861366205,0.8181818181818182,-0.017433761901712412
748,26,0.10568704428544867,0.6363636363636364,-0.017971729442630213
749,26,0.10308467593879542,0.6363636363636364,-0.017952466390577224
750,26,0.10571365613348528,0.5454545454545454,-0.014717976035840512
751,26,0.07796032102630229,0.36363636363636365,-0.026201461716944312
752,26,0.08074889289955503,0.6363636363636364,-0.014717976035840512
753,26,0.09110156913164609,0.36363636363636365,-0.014717976035840512
754,26,0.07918499964214372,0.36363636363636365,-0.029435952071681024
755,26,0.09077278828682069,0.36363636363636365,-0.017971729442630213
756,26,0.11063463973533001,0.6363636363636364,-0.02348567585107241
757,26,0.09611454959182912,0.45454545454545453,-0.017433761901712412
758,26,0.11516463490723322,0.7272727272727273,-0.014698712983787526
759,26,0.09662635000290351,0.5454545454545454,-0.020687515308502113
760,26,0.08718157673459556,0.36363636363636365,-0.02348567585107241
761,26,0.08700249969209979,0.5454545454545454,-0.026739429257862112
762,26,0.10621299702263293,0.6363636363636364,-0.02348567585107241
763,26,0.10596738212766749,0.6363636363636364,-0.014717976035840512
764,26,0.09477939019897204,0.7272727272727273,-0.014698712983787526
765,26,0.10884955862481609,0.5454545454545454,-0.014717976035840512
766,26,0.07220888570467007,0.6363636363636364,-0.02348567585107241
767,26,0.09646014512454751,0.7272727272727273,-0.026720166205809123
768,26,0.09305719377421807,0.5454545454545454,-0.014717976035840512
769,26,0.11971973383817404,0.6363636363636364,-0.017433761901712412
770,26,0.09459982165534951,0.7272727272727273,-0.014717976035840512
771,26,0.10226542484024155,0.6363636363636364,-0.014717976035840512
772,26,0.08220912613490679,0.6363636363636364,-0.023466412799019426
773,26,0.09335028757860891,0.45454545454545453,-0.014698712983787526
774,26,0.11343165288225403,0.8181818181818182,-0.014717976035840512
775,26,0.07245923144013483,0.5454545454545454,-0.026201461716944312
776,26,0.09088039845340083,0.6363636363636364,-0.014717976035840512
777,26,0.11869320921274747,0.9090909090909091,-0.017952466390577224
778,26,0.11201478105756689,0.7272727272727273,-0.02348567585107241
779,26,0.12116913400444526,0.7272727272727273,-0.014717976035840512
780,26,0.09183713017149794,0.6363636363636364,-0.017414498849659427
781,26,0.09286248315094324,0.36363636363636365,-0.014698712983787526
782,26,0.0962640733505712,0.6363636363636364,-0.017433761901712412
783,26,0.10652887145183365,0.7272727272727273,-0.014717976035840512
784,26,0.12061393689963507,0.7272727272727273,-0.014717976035840512
785,26,0.08671509517343502,0.45454545454545453,-0.017433761901712412
786,26,0.0895806865686425,0.5454545454545454,-0.026201461716944312
787,26,0.07683636047414831,0.36363636363636365,-0.014717976035840512
788,26,0.09002112837593865,0.6363636363636364,-0.017414498849659427
789,26,0.09212755589557409,0.7272727272727273,-0.02348567585107241
790,26,0.10381883914854402,0.5454545454545454,-0.014717976035840512
791,26,0.08665793233322369,0.5454545454545454,-0.017414498849659427
792,26,0.09108794518990687,0.5454545454545454,-0.017971729442630213
793,26,0.08645263738461269,0.9090909090909091,-0.014717976035840512
794,26,0.11508670151726132,0.6363636363636364,-0.017971729442630213
795,26,0.10185879808451913,0.6363636363636364,-0.014717976035840512
796,26,0.09470823405221168,0.45454545454545453,-0.02348567585107241
797,26,0.10173711705015193,0.6363636363636364,-0.017433761901712412
798,26,0.10623060034937416,0.6363636363636364,-0.017433761901712412
799,26,0.0640734973888542,0.2727272727272727,-0.026739429257862112
800,26,0.10724194495270077,0.6363636363636364,-0.014717976035840512
801,26,0.09168403471506267,0.5454545454545454,-0.02348567585107241
802,26,0.09613818599405011,0.8181818181818182,-0.017433761901712412
803,26,0.07123589839071048,0.2727272727272727,-0.029455215123734012
804,26,0.09601748722150705,0.6363636363636364,-0.026739429257862112
805,26,0.10167768796213567,0.5454545454545454,-0.014698712983787526
806,26,0.10114986924914125,0.7272727272727273,-0.014717976035840512
807,26,0.09319817165029284,0.45454545454545453,-0.014698712983787526
808,26,0.07479248243977052,0.5454545454545454,-0.02348567585107241
809,26,0.10950012260969344,0.8181818181818182,-0.02348567585107241
810,26,0.10016160920269647,0.5454545454545454,-0.017952466390577224
811,26,0.10699521076514057,0.6363636363636364,-0.017433761901712412
812,26,0.09442422753178958,0.5454545454545454,-0.017414498849659427
813,26,0.08399331408867693,0.6363636363636364,-0.026720166205809123
814,26,0.0802889223377783,0.7272727272727273,-0.014717976035840512
815,26,0.09603224868038043,0.7272727272727273,-0.017433761901712412
816,26,0.09362857528819471,0.6363636363636364,-0.017433761901712412
817,26,0.08266025591039464,0.6363636363636364,-0.026201461716944312
818,26,0.1106853180239959,0.6363636363636364,-0.017433761901712412
819,26,0.0971520509279074,0.6363636363636364,-0.014717976035840512
820,26,0.0856526321686727,0.5454545454545454,-0.026739429257862112
821,26,0.09319081569154106,0.6363636363636364,-0.020668252256449124
822,26,0.10746598089703598,0.5454545454545454,-0.02348567585107241
823,26,0.07717172099926656,0.36363636363636365,-0.017414498849659427
824,26,0.07535531187091622,0.5454545454545454,-0.017433761901712412
825,26,0.10135903799653923,0.7272727272727273,-0.014717976035840512
826,26,0.08426000683572547,0.6363636363636364,-0.026182198664891326
827,26,0.12479071045429593,0.7272727272727273,-0.02348567585107241
828,26,0.11387201619540796,0.7272727272727273,-0.017433761901712412
829,26,0.09211332829478858,0.5454545454545454,-0.014717976035840512
830,26,0.0963657609270033,0.7272727272727273,-0.023466412799019426
831,26,0.10249739814897747,0.6363636363636364,-0.014717976035840512
832,26,0.10111917845438351,0.6363636363636364,-0.014717976035840512
833,26,0.10987388586401235,0.7272727272727273,-0.014717976035840512
834,26,0.09095337175036053,0.5454545454545454,-0.014698712983787526
835,26,0.10175637420723922,0.6363636363636364,-0.017433761901712412
836,26,0.0965717099663714,0.5454545454545454,-0.014717976035840512
837,26,0.08039745213198425,0.36363636363636365,-0.026739429257862112
838,26,0.07844798922078725,0.45454545454545453,-0.02348567585107241
839,26,0.10718765382183736,0.7272727272727273,-0.017952466390577224
840,26,0.10691936513245853,0.8181818181818182,-0.017433761901712412
841,26,0.09272835720734196,0.5454545454545454,-0.014717976035840512
842,26,0.08883381074150504,0.5454545454545454,-0.014698712983787526
843,26,0.10509936810260752,0.8181818181818182,-0.017433761901712412
844,26,0.09686921091994823,0.5454545454545454,-0.017971729442630213
845,26,0.11005434799786076,0.8181818181818182,-0.017414498849659427
846,26,0.06979649237136884,0.36363636363636365,-0.017433761901712412
847,26,0.09881391778562533,0.5454545454545454,-0.026739429257862112
848,26,0.08140625532032525,0.45454545454545453,-0.026182198664891326
849,26,0.0866543196062198,0.7272727272727273,-0.026720166205809123
850,26,0.09642869583599264,0.45454545454545453,-0.020668252256449124
851,26,0.1018867375122323,0.7272727272727273,-0.014698712983787526
852,26,0.09524308505313243,0.6363636363636364,-0.020668252256449124
853,26,0.11401994394858787,0.6363636363636364,-0.017952466390577224
854,26,0.09447713334763722,0.5454545454545454,-0.02348567585107241
855,26,0.11471281582287296,0.6363636363636364,-0.017414498849659427
856,26,0.10710956572027218,0.5454545454545454,-0.014717976035840512
857,26,0.09355278235178445,0.7272727272727273,-0.02348567585107241
858,26,0.08736734770420002,0.5454545454545454,-0.020687515308502113
859,26,0.0827633070630605,0.36363636363636365,-0.026182198664891326
860,26,0.11407844324534742,0.7272727272727273,-0.017433761901712412
861,26,0.12298635652264812,0.7272727272727273,-0.014717976035840512
862,26,0.09144723694305558,0.5454545454545454,-0.020668252256449124
863,26,0.07792634195798251,0.5454545454545454,-0.026201461716944312
864,26,0.10602276974094826,0.7272727272727273,-0.017433761901712412
865,26,0.08386312511532582,0.6363636363636364,-0.014717976035840512
866,26,0.11470236609310056,0.6363636363636364,-0.014717976035840512
867,26,0.08462475419848707,0.7272727272727273,-0.023466412799019426
868,26,0.11071106705862684,0.6363636363636364,-0.014717976035840512
869,26,0.08275018059437066,0.5454545454545454,-0.023466412799019426
870,26,0.10550651200604404,0.7272727272727273,-0.023466412799019426
