period,drawdown
2023-06-15,0.0
2023-06-16,0.0
2023-06-20,0.0
2023-06-21,0.0
2023-06-22,0.0
2023-06-23,-0.00253517
2023-06-26,-0.00729812
2023-06-27,0.0
2023-06-28,0.0
2023-06-29,0.0
2023-06-30,0.0
2023-07-03,0.0
2023-07-05,0.0
2023-07-06,0.0
2023-07-07,0.0
2023-07-10,0.0
2023-07-11,0.0
2023-07-12,0.0
2023-07-13,0.0
2023-07-14,0.0
2023-07-17,0.0
2023-07-18,0.0
2023-07-19,0.0
2023-07-20,0.0
2023-07-21,0.0
2023-07-24,0.0
2023-07-25,0.0
2023-07-26,0.0
2023-07-27,0.0
2023-07-28,0.0
2023-07-31,0.0
2023-08-01,0.0
2023-08-02,0.0
2023-08-03,0.0
2023-08-04,0.0
2023-08-07,0.0
2023-08-08,0.0
2023-08-09,0.0
2023-08-10,0.0
2023-08-11,0.0
2023-08-14,0.0
2023-08-15,0.0
2023-08-16,0.0
2023-08-17,0.0
2023-08-18,0.0
2023-08-21,0.0
2023-08-22,0.0
2023-08-23,0.0
2023-08-24,-0.02908074
2023-08-25,0.0
2023-08-28,0.0
2023-08-29,0.0
2023-08-30,0.0
2023-08-31,0.0
2023-09-01,0.0
2023-09-05,0.0
2023-09-06,0.0
2023-09-07,0.0
2023-09-08,0.0
2023-09-11,0.0
2023-09-12,0.0
2023-09-13,0.0
2023-09-14,0.0
2023-09-15,-0.0024783
2023-09-18,0.0
2023-09-19,0.0
2023-09-20,0.0
2023-09-21,-0.00913809
2023-09-22,0.0
2023-09-25,0.0
2023-09-26,0.0
2023-09-27,0.0
2023-09-28,-0.00031336
2023-09-29,-0.01025668
2023-10-02,-0.05496994
2023-10-03,-0.0705081
2023-10-04,-0.08276734
2023-10-05,-0.13997172
2023-10-06,-0.15914555
2023-10-09,-0.19578029
2023-10-10,-0.19586108
2023-10-11,-0.20759365
2023-10-12,-0.21557446
2023-10-13,-0.23225953
2023-10-16,-0.28249506
2023-10-17,-0.33504263
2023-10-18,-0.38789489
2023-10-19,-0.447557
2023-10-20,-0.49244829
2023-10-23,-0.55077216
2023-10-24,-0.59445975
2023-10-25,-0.62233994
2023-10-26,-0.64746604
2023-10-27,-0.67846966
2023-10-30,-0.70352864
2023-10-31,-0.75252339
2023-11-01,-0.7888195
2023-11-02,-0.80418231
2023-11-03,-0.83315312
2023-11-06,-0.86178621
2023-11-07,-0.86209871
2023-11-08,-0.86925886
2023-11-09,-0.87299531
2023-11-10,-0.87401557
2023-11-13,-0.8781955
2023-11-14,-0.89471635
2023-11-15,-0.89117493
2023-11-16,-0.88395785
2023-11-17,-0.90323472
2023-11-20,-0.91609384
2023-11-21,-0.96961067
2023-11-22,-1.01412583
2023-11-24,-1.0160837
2023-11-27,-1.06042624
2023-11-28,-1.08677499
2023-11-29,-1.25157643
2023-11-30,-1.381727
2023-12-01,-1.40953638
2023-12-04,-1.43844782
2023-12-05,-1.42156387
2023-12-06,-1.41158439
2023-12-07,-1.43648081
2023-12-08,-1.44335807
2023-12-11,-1.4507126
2023-12-12,-1.46071383
2023-12-13,-1.4441935
2023-12-14,-1.41292172
2023-12-15,-1.45022019
2023-12-18,-1.47316212
2023-12-19,-1.44838585
2023-12-20,-1.41549903
2023-12-21,-1.33321084
2023-12-22,-1.32982005
2023-12-26,-1.32041337
2023-12-27,-1.32258703
2023-12-28,-1.29041918
2023-12-29,-1.2602601
2024-01-02,-1.24963653
2024-01-03,-1.22994313
2024-01-04,-1.2168668
2024-01-05,-1.20976425
2024-01-08,-1.21543449
2024-01-09,-1.1900644
2024-01-10,-1.18044447
2024-01-11,-1.15957421
2024-01-12,-1.13067802
2024-01-16,-1.18202454
2024-01-17,-1.19797917
2024-01-18,-1.2348531
2024-01-19,-1.29627796
2024-01-22,-1.29456818
2024-01-23,-1.34759023
2024-01-24,-1.33698278
2024-01-25,-1.33870282
2024-01-26,-1.34072962
2024-01-29,-1.3457542
2024-01-30,-1.36039409
2024-01-31,-1.35269581
2024-02-01,-1.26641543
2024-02-02,-1.13447226
2024-02-05,-1.03842789
2024-02-06,-0.92048223
2024-02-07,-0.76224591
2024-02-08,-0.59523217
2024-02-09,-0.42375594
2024-02-12,-0.25397487
2024-02-13,-0.20851988
2024-02-14,-0.16883612
2024-02-15,-0.16015387
2024-02-16,-0.14133117
2024-02-20,-0.15019368
2024-02-21,-0.15504269
2024-02-22,-0.14196341
2024-02-23,-0.10672437
2024-02-26,-0.0815661
2024-02-27,0.0
2024-02-28,0.0
2024-02-29,0.0
2024-03-01,0.0
2024-03-04,0.0
2024-03-05,0.0
2024-03-06,0.0
2024-03-07,0.0
2024-03-08,0.0
2024-03-11,0.0
2024-03-12,0.0
2024-03-13,0.0
2024-03-14,-0.00046626
2024-03-15,0.0
2024-03-18,0.0
2024-03-19,0.0
2024-03-20,0.0
2024-03-21,-0.00276589
2024-03-22,-0.00864993
2024-03-25,-0.03848625
2024-03-26,-0.02230949
2024-03-27,-0.01828911
2024-03-28,-0.03347007
2024-04-01,-0.02778822
2024-04-02,-0.02530994
2024-04-03,-0.05541282
2024-04-04,-0.10099665
2024-04-05,-0.15096944
2024-04-08,-0.16078443
2024-04-09,-0.19667294
2024-04-10,-0.24173725
2024-04-11,-0.28207436
2024-04-12,-0.25524602
2024-04-15,-0.15770029
2024-04-16,-0.19109332
2024-04-17,-0.19840924
2024-04-18,-0.16988131
2024-04-19,-0.20029398
2024-04-22,-0.20254814
2024-04-23,-0.19513318
2024-04-24,-0.19108307
2024-04-25,-0.2209705
2024-04-26,-0.23083505
2024-04-29,-0.21098423
2024-04-30,-0.22782674
2024-05-01,-0.22815621
2024-05-02,-0.22749748
2024-05-03,-0.2197866
2024-05-06,-0.2020654
2024-05-07,-0.1608984
2024-05-08,-0.20785299
2024-05-09,-0.24626586
2024-05-10,-0.24636377
2024-05-13,-0.25976378
2024-05-14,-0.30740066
2024-05-15,-0.35327291
2024-05-16,-0.32921887
2024-05-17,-0.3405402
2024-05-20,-0.33291649
2024-05-21,-0.33654319
2024-05-22,-0.34443896
2024-05-23,-0.34798365
2024-05-24,-0.37590578
2024-05-28,-0.4058277
2024-05-29,-0.44937012
2024-05-30,-0.51840612
2024-05-31,-0.4777376
2024-06-03,-0.48778439
2024-06-04,-0.49782661
2024-06-05,-0.47356342
2024-06-06,-0.47604513
2024-06-07,-0.47194293
2024-06-10,-0.46675379
2024-06-11,-0.46818128
2024-06-12,-0.46223519
2024-06-13,-0.45007869
2024-06-14,-0.38680575
2024-06-17,-0.40739202
2024-06-18,-0.41474623
2024-06-20,-0.40434163
2024-06-21,-0.41324886
2024-06-24,-0.41143526
2024-06-25,-0.4345097
2024-06-26,-0.41678165
2024-06-27,-0.42560066
2024-06-28,-0.4253653
2024-07-01,-0.44760217
2024-07-02,-0.45769674
2024-07-03,-0.47391159
2024-07-05,-0.49466308
2024-07-08,-0.53948737
2024-07-09,-0.56844574
2024-07-10,-0.59417183
2024-07-11,-0.59411905
2024-07-12,-0.59739152
2024-07-15,-0.53105954
2024-07-16,-0.5280886
2024-07-17,-0.54377199
2024-07-18,-0.552944
2024-07-19,-0.57082331
2024-07-22,-0.55065039
2024-07-23,-0.54392379
2024-07-24,-0.56785046
2024-07-25,-0.5662565
2024-07-26,-0.58822681
2024-07-29,-0.62775694
2024-07-30,-0.63165472
2024-07-31,-0.63445308
2024-08-01,-0.62773202
2024-08-02,-0.71366311
2024-08-05,-0.75744115
2024-08-06,-0.80678457
2024-08-07,-0.89032606
2024-08-08,-0.96022267
2024-08-09,-0.96507713
2024-08-12,-1.05224108
2024-08-13,-1.1244549
2024-08-14,-1.19274977
2024-08-15,-1.24161933
2024-08-16,-1.22405185
2024-08-19,-1.2029025
2024-08-20,-1.16817474
2024-08-21,-1.14167426
2024-08-22,-1.13397352
2024-08-23,-1.13921763
2024-08-27,-1.14066942
2024-08-28,-1.09603739
2024-08-29,-1.08330636
2024-08-30,-1.06956905
2024-09-03,-1.05318407
2024-09-04,-1.05775955
2024-09-05,-1.0578995
2024-09-06,-1.05197053
2024-09-09,-1.06853114
2024-09-10,-1.14104458
2024-09-11,-1.17456103
2024-09-12,-1.18023832
2024-09-13,-1.14786476
2024-09-16,-1.14029558
2024-09-17,-1.13090527
2024-09-18,-1.14856413
2024-09-19,-1.133168
2024-09-20,-1.16410184
2024-09-23,-1.17551434
2024-09-24,-1.17825947
2024-09-25,-1.17658398
2024-09-26,-1.20023931
2024-09-27,-1.13912503
2024-09-30,-1.08501955
2024-10-01,-1.12839396
2024-10-02,-1.12467341
2024-10-03,-1.15432085
2024-10-04,-1.19962145
2024-10-07,-1.25587798
2024-10-08,-1.2507634
2024-10-09,-1.20582137
2024-10-10,-1.21706739
2024-10-11,-1.13093073
2024-10-14,-1.06932171
2024-10-15,-1.07543821
2024-10-16,-1.04432251
2024-10-17,-1.01578732
2024-10-18,-1.02298157
2024-10-21,-0.96342472
2024-10-22,-0.90070449
2024-10-23,-0.77959043
2024-10-24,-0.76261424
2024-10-25,-0.5410802
2024-10-28,-0.49067907
2024-10-29,-0.44985653
2024-10-30,-0.4173129
2024-11-01,-0.41248229
2024-11-04,-0.41381321
2024-11-05,-0.41381619
2024-11-06,-0.43442185
2024-11-07,-0.43157925
2024-11-08,-0.45989826
2024-11-11,-0.4385593
2024-11-12,-0.44778731
2024-11-13,-0.4773597
2024-11-14,-0.5361112
2024-11-15,-0.57329937
2024-11-18,-0.64270302
2024-11-19,-0.69867494
2024-11-20,-0.77271678
2024-11-21,-0.87027894
2024-11-22,-0.98734745
2024-11-25,-1.08666661
2024-11-26,-1.14137515
2024-11-27,-1.12380727
2024-11-29,-1.1096849
2024-12-02,-1.04188774
2024-12-03,-1.08832796
2024-12-04,-1.0908046
2024-12-05,-1.06109636
2024-12-06,-1.02298327
2024-12-09,-1.01450309
2024-12-10,-0.89332374
2024-12-11,-0.78042195
2024-12-12,-0.74226177
2024-12-13,-0.77114225
2024-12-16,-0.75289666
2024-12-17,-0.75551226
2024-12-18,-0.74978655
2024-12-19,-0.75010549
2024-12-20,-0.73728734
2024-12-23,-0.72192389
2024-12-24,-0.71499476
2024-12-26,-0.68257413
2024-12-27,-0.69023499
2024-12-30,-0.70502745
2024-12-31,-0.72997291
2025-01-02,-0.7773949
2025-01-03,-0.8137926
2025-01-06,-0.84321963
2025-01-07,-0.84267308
2025-01-08,-0.83843581
2025-01-10,-0.89153163
2025-01-13,-0.88190266
2025-01-14,-0.87276035
2025-01-15,-0.88626632
2025-01-16,-0.88966817
2025-01-17,-0.88537385
2025-01-21,-0.89897136
2025-01-22,-0.86130909
2025-01-23,-0.8524801
2025-01-24,-0.84388181
2025-01-27,-0.86721454
2025-01-28,-0.86114801
2025-01-29,-0.87010301
2025-01-30,-0.86772096
2025-01-31,-0.89759551
2025-02-04,-0.90154985
2025-02-05,-0.92833911
2025-02-06,-0.96379036
2025-02-07,-1.02406493
2025-02-10,-1.02230633
2025-02-11,-1.04461565
2025-02-12,-1.05852624
2025-02-13,-1.06755323
2025-02-14,-1.08509673
2025-02-18,-1.14146058
2025-02-19,-1.13908293
2025-02-20,-1.13820071
2025-02-21,-1.14192369
2025-02-24,-1.12265404
2025-02-25,-1.17591229
2025-02-26,-1.21151752
2025-02-27,-1.28535366
2025-02-28,-1.31509771
2025-03-03,-1.37818762
2025-03-04,-1.39748196
2025-03-05,-1.40530848
2025-03-06,-1.43441544
2025-03-07,-1.48861784
2025-03-10,-1.57530832
2025-03-11,-1.59199492
2025-03-12,-1.62157307
2025-03-13,-1.71137122
2025-03-14,-1.81738522
2025-03-17,-1.91685586
2025-03-18,-2.00795109
2025-03-19,-2.03119591
2025-03-20,-2.07559211
2025-03-21,-2.10138368
2025-03-24,-2.15215661
2025-03-25,-2.19241817
2025-03-26,-2.20879457
2025-03-27,-2.23925842
2025-03-28,-2.33012324
2025-03-31,-2.3520247
2025-04-01,-2.37415562
2025-04-02,-2.43976156
2025-04-03,-2.57114202
2025-04-04,-2.68735658
2025-04-07,-2.7693596
2025-04-08,-2.79927937
2025-04-09,-2.82593328
2025-04-10,-2.84671766
2025-04-11,-2.91538119
2025-04-14,-3.03728664
2025-04-15,-3.0708463
2025-04-16,-3.08205996
2025-04-17,-3.18877967
2025-04-21,-3.21639434
2025-04-22,-3.26327442
2025-04-23,-3.36203311
2025-04-24,-3.39076394
2025-04-25,-3.43012972
2025-04-28,-3.44026814
2025-04-29,-3.52038785
2025-04-30,-3.58931724
2025-05-01,-3.6514656
2025-05-02,-3.68781729
2025-05-05,-3.70936799
2025-05-06,-3.65181118
2025-05-07,-3.63589657
2025-05-08,-3.65085217
2025-05-09,-3.65660676
2025-05-12,-3.66863935
2025-05-13,-3.5797365
2025-05-14,-3.57067188
2025-05-15,-3.53722124
2025-05-16,-3.50259863
2025-05-19,-3.40662938
2025-05-20,-3.35779243
2025-05-21,-3.34738038
2025-05-22,-3.32210057
2025-05-23,-3.28798967
2025-05-27,-3.26354227
2025-05-28,-3.24251233
2025-05-29,-3.18800427
2025-05-30,-3.058376
2025-06-02,-2.81848074
2025-06-03,-2.66181172
2025-06-04,-2.67198277
2025-06-05,-2.71116432
2025-06-06,-2.67310712
2025-06-09,-2.61425144
2025-06-10,-2.58131668
2025-06-11,-2.54759013
2025-06-12,-2.53676354
2025-06-13,-2.46573512
2025-06-16,-2.48924715
2025-06-17,-2.49843421
2025-06-18,-2.50109448
2025-06-20,-2.50610952
2025-06-23,-2.50557546
2025-06-24,-2.49094703
2025-06-25,-2.49914307
2025-06-26,-2.48214407
2025-06-27,-2.49049363
2025-06-30,-2.51494088
2025-07-01,-2.51914202
2025-07-02,-2.52233335
2025-07-03,-2.51311608
2025-07-07,-2.50352126
2025-07-08,-2.52564621
2025-07-09,-2.53229922
2025-07-10,-2.53040026
2025-07-11,-2.53134194
2025-07-14,-2.49317836
2025-07-15,-2.45498252
2025-07-16,-2.43572508
2025-07-17,-2.41391806
2025-07-18,-2.36763296
2025-07-21,-2.31521057
2025-07-22,-2.29416395
2025-07-23,-2.29702594
2025-07-24,-2.28117242
2025-07-25,-2.20911294
2025-07-28,-2.12887856
2025-07-29,-2.05562004
2025-07-30,-2.01077175
2025-07-31,-1.76458121
2025-08-01,-1.75437952
2025-08-04,-1.67082507
2025-08-05,-1.5405974
2025-08-06,-1.38513897
2025-08-07,-1.36199483
2025-08-08,-1.23432464
2025-08-11,-1.14227223
2025-08-12,-1.09780208
2025-08-13,-0.90841753
2025-08-14,-0.47247844
2025-08-15,-0.23135017
2025-08-18,-0.07891361
2025-08-19,0.0
2025-08-20,-0.01584497
2025-08-21,-0.04370861
2025-08-22,-0.07352485
2025-08-25,-0.10026525
2025-08-26,-0.09346288
2025-08-27,0.0
2025-08-28,0.0
2025-08-29,0.0
2025-09-02,-0.01177585
2025-09-03,-0.01716791
2025-09-04,-0.02358462
2025-09-05,-0.0153383
2025-09-08,0.0
2025-09-09,0.0
2025-09-10,0.0
2025-09-11,0.0
2025-09-12,0.0
2025-09-15,0.0
2025-09-16,0.0
2025-09-17,0.0
2025-09-18,-0.0046022
2025-09-19,0.0
2025-09-22,0.0
2025-09-23,-0.00025593
2025-09-24,-0.00103844
2025-09-25,0.0
2025-09-26,0.0
2025-09-29,0.0
2025-09-30,0.0
2025-10-01,0.0
2025-10-02,0.0
2025-10-03,0.0
2025-10-06,-0.00357164
2025-10-07,-0.00598832
2025-10-08,0.0
2025-10-09,0.0
2025-10-10,-0.01229899
2025-10-13,0.0
2025-10-14,0.0
2025-10-15,0.0
2025-10-16,0.0
2025-10-17,0.0
2025-10-20,0.0
2025-10-21,0.0
2025-10-22,-0.03218168
2025-10-23,0.0
2025-10-24,-0.02199946
2025-10-27,-0.05752515
2025-10-28,-0.03776602
2025-10-29,-0.0466087
2025-10-30,-0.04051054
2025-10-31,-0.041113
2025-11-03,-0.02183276
2025-11-04,0.0
2025-11-05,0.0
2025-11-06,0.0
2025-11-07,0.0
2025-11-10,0.0
2025-11-11,0.0
2025-11-12,0.0
2025-11-13,-0.0174629
2025-11-14,-0.02711586
2025-11-17,-0.05141693
2025-11-18,-0.10065951
2025-11-19,-0.10939623
2025-11-20,-0.11133916
2025-11-21,-0.15177362
2025-11-24,-0.17587404
2025-11-25,-0.19814457
2025-11-26,-0.21880381
2025-11-28,-0.20013439
2025-12-01,-0.24192692
2025-12-02,-0.29446625
2025-12-03,-0.30680646
2025-12-04,-0.27059213
2025-12-05,-0.22798571
2025-12-08,-0.225029
2025-12-09,-0.21518867
2025-12-10,-0.20099412
2025-12-11,-0.19999568
2025-12-12,-0.16085838
2025-12-15,-0.15870704
2025-12-16,-0.1620416
2025-12-17,-0.20832095
2025-12-18,-0.24861877
2025-12-19,-0.24098348
2025-12-22,-0.23736356
2025-12-23,-0.22447226
2025-12-24,-0.19720087
2025-12-26,-0.16915239
2025-12-29,-0.1693874
2025-12-30,-0.16652502
2026-01-06,-0.17643777
2026-01-12,-0.13672307
2026-01-13,-0.13283365
2026-01-14,-0.12809482
2026-01-15,-0.12344615
2026-01-16,-0.11908781
2026-01-20,-0.10687083
2026-01-21,-0.08973163
2026-01-22,-0.07922093
2026-01-23,-0.05705482
2026-01-26,-0.05359378
2026-01-27,-0.05251711
2026-01-28,-0.06474524
2026-01-29,-0.06108943
2026-01-30,-0.0607276
2026-02-02,-0.05678145
2026-02-03,-0.05272439
2026-02-04,-0.04891216
2026-02-05,-0.04524223
2026-02-10,-0.04210651
2026-02-11,-0.04282433
2026-02-13,-0.04607913
2026-02-17,-0.04720233
2026-02-18,-0.06741437
2026-02-19,-0.06962381
2026-02-20,-0.08111252
2026-02-23,-0.08288228
2026-02-24,-0.08375087
2026-02-25,-0.10051562
2026-02-26,-0.10545069
2026-02-27,-0.10783851
2026-03-02,-0.13962587
2026-03-03,-0.16609992
2026-03-04,-0.16825382
2026-03-05,-0.19163605
2026-03-06,-0.20660355
2026-03-09,-0.21787081
2026-03-10,-0.2238565
2026-03-11,-0.23459682
2026-03-12,-0.24405822
2026-03-13,-0.29459676
2026-03-16,-0.31685392
2026-03-17,-0.32105842
2026-03-18,-0.32065549
2026-03-19,-0.32205169
2026-03-20,-0.33577688
2026-03-23,-0.33588654
2026-03-24,-0.3396046
2026-03-25,-0.35920206
2026-03-26,-0.37463549
2026-03-27,-0.39120014
2026-03-30,-0.40003791
2026-03-31,-0.41127314
2026-04-01,-0.41169871
2026-04-02,-0.41338059
2026-04-06,-0.41824253
2026-04-07,-0.42937219
2026-04-08,-0.43023371
2026-04-09,-0.43091575
2026-04-10,-0.43418052
2026-04-13,-0.43817123
2026-04-14,-0.43595993
2026-04-23,-0.43619794
2026-04-24,-0.42905857
2026-04-27,-0.41248624
2026-04-28,-0.30402889
2026-04-30,-0.30378477
2026-05-06,-0.30071522
2026-05-07,-0.30112016
2026-05-08,-0.30405573
