component_id,dcfbeec9cf4c5190,ef3f1ebb21d03d5c,292441755c5ffdcc,7d30471f7325a2a8,f173207ae9bd5ccd,0dc08daefa67c12e,ee5692c4832db94b,91510d8163e121fc,2496e35863212c76,208d36ae3c31f890,8bf949936eddd596,e8cde4045a54b14a,64880f270f8f6861,913c67d63ee5a478,28a0d94ccf2a6c08,e0008aaebb2fda63,680166d42265ad55,816022f1cffa8310,f8e4773a916f0f75,fda6a92d0fdc1a1d,fad9ff0f91ecab15,2902e60324bd4c13,23ff266a203fea0d,bec60afef14416c2,a0cc249592a067f4,acc065823d9dcfb7,4087717bb62f6610,0b596d1ce6d258c0,bc79985845236f4a,6b50c641a4eaf53e,bfe638853ce4a153,409ca5c54a3efce7,eeb44b96bbac9604,dd95aab5d08306e1,6a116a4eef3afb73,277f5aa08f7f9d9c,a669c488d63a2146,394fda88ef8296bd,08a55727092fc895
8bf949936eddd596,0.004216688068134512,0.019681173375180484,0.007747748548532391,0.016119225904399362,-0.02087615930758843,0.01663804740752577,0.019681173375180484,0.017349213099464043,0.02942161631800442,-0.004898787830418169,1.0,0.6750545326528116,0.6322112535523887,-0.010439245163662262,0.02040410641563343,0.001135810216917571,0.039860031989602,0.03157941634453576,0.016119225904399362,0.009969015265408818,-0.023205316921371268,-0.044875886534457454,-0.010520421232690176,-0.010905879986996431,-0.011647627238304158,-0.0035913952697122116,0.008282980024003664,0.06300424567859826,0.01882921550989192,-0.023522175173392553,0.02501717381991659,-0.008941442992863915,-0.009353964312206208,-0.013809295935339742,-0.02136577028436629,-0.028108012066086225,-0.0006662177160275162,-0.002563682767623534,0.016119225904399362
e8cde4045a54b14a,0.008364667913575999,0.02056515748656127,0.01584111326196252,-0.004774676687874956,0.005686345074972601,0.019380110395990528,0.02056515748656127,0.02624559711681374,0.03531397596480219,-0.011643484153261711,0.6750545326528116,1.0,0.9913543729616481,-0.020372779669914888,0.010801414550871668,0.007488825170648003,0.032926419929494216,0.03079816379457993,-0.004774676687874957,0.019926451154660404,0.00734505336027664,-0.03049786247593903,-0.002117470683590401,-0.00590770826407018,-0.010898460553873886,-0.0038555797211585596,0.00235885222941838,0.024062559418909786,0.023642005822053783,-0.0043996043681768515,0.02867236056926533,0.01707686247946861,-0.0011765495790547176,-0.018862714649736583,-0.027844568031864754,-0.04707871465323947,0.0058721393193662125,-0.0024586869167924305,-0.004774676687874957
64880f270f8f6861,0.010868669735088864,0.021971110285775988,0.020449535729841765,-0.005622621159893876,0.010493357972171916,0.02091805185560029,0.021971110285775988,0.025177669213611604,0.0356402727174302,-0.01395094703241971,0.6322112535523887,0.9913543729616481,1.0,-0.021728664456547513,0.009000185029952151,0.006761790969733565,0.03819833511815883,0.02963746207459767,-0.005622621159893877,0.01913217674618089,0.01417374377465887,-0.03003884188093585,-0.0034182208738325753,-0.0020199695823024948,-0.007590922050413112,-0.002218481831365191,0.004386159192997517,0.01595191544746102,0.024746439132001675,-0.0015920596000256236,0.03300745141904449,0.021988018350407923,-0.0018204273223618238,-0.01561161664697893,-0.026008701839078267,-0.04523957233832514,0.0067303256423637305,-0.0004017038515162256,-0.005622621159893877
913c67d63ee5a478,0.020967341805161462,0.043340663647867865,0.026511876269593993,0.04705134342185369,0.016410872705979393,0.08516391598346154,0.043340663647867865,0.017347275037917803,0.021412676277175142,0.6409398915682271,-0.010439245163662262,-0.020372779669914888,-0.021728664456547513,1.0,0.025981287111629794,0.04469963206176936,0.08126318978126984,0.02124108110564598,0.0470513434218537,-0.2080764381700644,0.0057893508441695845,0.02594157875063873,-0.03621936899704554,0.05011166031674846,0.047633673987171846,0.06327968374995228,0.03036964035370871,0.018754475695067576,-0.0284358691966494,0.03299052130156277,0.01200934234484283,0.043011646066076104,0.06907357870569754,-0.01216213420975405,0.007583905019463149,-0.02742939687139018,-0.009177826540932172,-0.005747521234348001,0.0470513434218537
28a0d94ccf2a6c08,0.014006101044925095,-0.008643882730368403,-0.014037984263809694,0.01047449190705092,-0.01933723330436845,0.002797752404140971,-0.008643882730368403,0.03937653420997815,0.06280973856838179,0.02797293694580712,0.02040410641563343,0.010801414550871668,0.009000185029952151,0.025981287111629794,1.0,0.05828339009542598,-0.010321971673649588,-0.027901331169757446,0.010474491907050916,0.009056031448279751,0.007979713253063556,-0.00020055317427868305,0.02723210287636532,0.006186365753580203,0.02437331805053677,0.04126532252613735,-0.0018405376502059272,0.05453571231250516,0.02804324079826622,0.03573730240505779,0.0012293574710275088,-0.011199517459466625,0.0009756860883871503,0.053370685028868776,0.07201753149946696,0.03425637100676155,0.016521369816468078,0.06509051405008405,0.010474491907050916
e0008aaebb2fda63,0.008798790650956075,0.047479434783025534,0.015601520907331922,-0.00653849190907004,0.006689888690446344,0.36299012422830906,0.047479434783025534,0.014087225393444513,0.047197402170088484,0.017183857422817996,0.001135810216917571,0.007488825170648003,0.006761790969733565,0.04469963206176936,0.05828339009542598,1.0,0.0035885597298348174,0.03989221451356452,-0.00653849190907004,-0.0023306738062167003,0.019538840565406584,-0.010829583689375295,0.0007285832657672506,0.01402851039761417,0.01903271508032757,0.022317221976538428,0.012834790946244805,0.015912825595166272,0.03988836993425638,0.004898066191079425,0.028882535381763753,0.002997297949367979,-0.004830743724505732,0.0827850886865014,0.05302413382255002,0.03903002448576032,-0.04641019347328081,0.08835237958168335,-0.00653849190907004
680166d42265ad55,0.25141153037970915,0.4217265479545441,0.40117889886894054,0.003715478159678557,0.14008856072293005,0.305197571519009,0.4217265479545441,0.03808040970363024,0.05996235364767496,0.032859115291239686,0.039860031989602,0.032926419929494216,0.03819833511815883,0.08126318978126984,-0.010321971673649588,0.0035885597298348174,1.0,0.04265416411261864,0.003715478159678557,-0.017915300982561028,0.018861265966260907,-0.06083625201430046,0.010073001224337646,0.005417621670133855,-0.022777091680247566,-0.014038523345154107,-0.0025139729392089066,0.09219452963380025,0.0052676453397438,0.001815010709427313,0.4508223169407683,0.2854957180319791,-0.00014464926647415332,0.06330401141149217,0.002796393638561613,0.0013303513775931944,0.08604182346189523,0.10726194914892734,0.003715478159678557
816022f1cffa8310,0.20925265596082868,0.04615966037757378,0.02149810735547849,-0.009608354279678415,0.06186830404777129,0.05830108318579719,0.04615966037757378,0.15398335538433114,0.18539452074964372,0.030876084103966285,0.03157941634453576,0.03079816379457993,0.02963746207459767,0.02124108110564598,-0.027901331169757446,0.03989221451356452,0.04265416411261864,1.0,-0.009608354279678412,-0.020783996345209395,0.07362886169927227,0.020910280306744192,-0.01629571871082948,0.0007683188035025868,-0.02190988127634232,-0.03171379588696086,0.007259459984067393,0.02053245217350184,0.0011592976679636368,-0.02595911523778632,0.015787645628471965,0.015361843297493434,-0.002237068603850747,0.04131535703089014,-0.05154342785691899,-0.03366988692456479,0.03221070310312158,0.1003857015755463,-0.009608354279678412
f8e4773a916f0f75,-0.016099994834361017,-0.043942425961128385,-0.01983378815264481,1.0,-0.008253434538472068,-0.033530333182193894,-0.043942425961128385,-0.012280677057011191,-0.02386673572689022,0.037245978427627474,0.016119225904399362,-0.004774676687874957,-0.005622621159893877,0.0470513434218537,0.010474491907050916,-0.00653849190907004,0.003715478159678557,-0.009608354279678412,1.0,-0.03034979630982586,0.018492085954065728,-0.012734114847924501,0.0006607839065279539,0.01607085489076431,-0.011292619425050708,-0.005700083359014655,-0.004940601814681294,0.008227169111566936,0.12222746785973565,0.24516129525667563,-0.009736176871183165,0.0008904630848222914,0.004349102820567517,-0.011204513469612258,-0.008015427117699748,0.012158216784745827,-0.0021157498109380304,-0.03310859432543963,1.0
fda6a92d0fdc1a1d,-0.06593145745707703,-0.009037569129992838,-0.019176198835702787,-0.03034979630982586,-0.04255578410699882,-0.04393678083300067,-0.009037569129992838,-0.03050076412866797,-0.026465217626148098,-0.2819512240322687,0.009969015265408818,0.019926451154660404,0.01913217674618089,-0.2080764381700644,0.009056031448279751,-0.0023306738062167003,-0.017915300982561028,-0.020783996345209395,-0.03034979630982586,1.0,-0.0007644818825567513,0.08148806478304961,0.03735426394358853,0.061890061240966604,0.03273973827425281,0.014292097669845533,0.049278843324581406,0.13160675441991315,0.17028937862011667,0.03551298998709946,-0.01592639435018241,-0.012768179714109084,0.002107209244779013,0.05830766918838054,0.02440283853414622,0.02945823779192065,0.04762544588554992,0.027054831988318595,-0.03034979630982586
