symbol,date,range_minutes,reward_r,or_high,or_low,direction,entry_timestamp,entry_price,stop_price,target_price,exit_timestamp,exit_price,exit_reason,gross_return,net_return
EURUSD=X,2026-04-07,15,4,1.15673804,1.1560694,long,2026-04-07T10:20:00-04:00,1.15727353,1.1560694,1.16209006,2026-04-07T16:00:00-04:00,1.15995824,session_close,0.00231986,0.00181986
EURUSD=X,2026-04-08,5,1,1.17068601,1.170138,short,2026-04-08T09:35:00-04:00,1.16931713,1.17068601,1.16794825,2026-04-08T13:20:00-04:00,1.16794825,take_profit,0.00117204,0.00067204
EURUSD=X,2026-04-08,5,3,1.17068601,1.170138,short,2026-04-08T09:35:00-04:00,1.16931713,1.17068601,1.16521049,2026-04-08T15:00:00-04:00,1.16521049,take_profit,0.00352438,0.00302438
EURUSD=X,2026-04-08,5,4,1.17068601,1.170138,short,2026-04-08T09:35:00-04:00,1.16931713,1.17068601,1.16384161,2026-04-08T16:00:00-04:00,1.16713345,session_close,0.00187097,0.00137097
EURUSD=X,2026-04-09,5,1,1.16931713,1.16918039,long,2026-04-09T09:35:00-04:00,1.16972744,1.16918039,1.1702745,2026-04-09T09:50:00-04:00,1.16918039,stop_loss,-0.00046767,-0.00096767
EURUSD=X,2026-04-09,5,3,1.16931713,1.16918039,long,2026-04-09T09:35:00-04:00,1.16972744,1.16918039,1.1713686,2026-04-09T09:50:00-04:00,1.16918039,stop_loss,-0.00046767,-0.00096767
EURUSD=X,2026-04-09,5,4,1.16931713,1.16918039,long,2026-04-09T09:35:00-04:00,1.16972744,1.16918039,1.17191565,2026-04-09T09:50:00-04:00,1.16918039,stop_loss,-0.00046767,-0.00096767
EURUSD=X,2026-04-09,15,1,1.1698643,1.16918039,short,2026-04-09T09:50:00-04:00,1.16904366,1.1698643,1.16822302,2026-04-09T10:35:00-04:00,1.16822302,take_profit,0.00070247,0.00020247
EURUSD=X,2026-04-09,15,3,1.1698643,1.16918039,short,2026-04-09T09:50:00-04:00,1.16904366,1.1698643,1.16658175,2026-04-09T11:20:00-04:00,1.1698643,stop_loss,-0.00070148,-0.00120148
EURUSD=X,2026-04-09,15,4,1.1698643,1.16918039,short,2026-04-09T09:50:00-04:00,1.16904366,1.1698643,1.16576111,2026-04-09T11:20:00-04:00,1.1698643,stop_loss,-0.00070148,-0.00120148
EURUSD=X,2026-04-10,5,1,1.17370892,1.17343354,short,2026-04-10T09:35:00-04:00,1.17315817,1.17370892,1.17260742,2026-04-10T10:00:00-04:00,1.17370892,stop_loss,-0.00046924,-0.00096924
EURUSD=X,2026-04-10,5,3,1.17370892,1.17343354,short,2026-04-10T09:35:00-04:00,1.17315817,1.17370892,1.17150593,2026-04-10T10:00:00-04:00,1.17370892,stop_loss,-0.00046924,-0.00096924
EURUSD=X,2026-04-10,5,4,1.17370892,1.17343354,short,2026-04-10T09:35:00-04:00,1.17315817,1.17370892,1.17095518,2026-04-10T10:00:00-04:00,1.17370892,stop_loss,-0.00046924,-0.00096924
EURUSD=X,2026-04-10,15,1,1.17370892,1.17302048,long,2026-04-10T10:15:00-04:00,1.17384672,1.17302048,1.17467296,2026-04-10T10:50:00-04:00,1.17302048,stop_loss,-0.00070387,-0.00120387
EURUSD=X,2026-04-10,15,3,1.17370892,1.17302048,long,2026-04-10T10:15:00-04:00,1.17384672,1.17302048,1.17632544,2026-04-10T10:50:00-04:00,1.17302048,stop_loss,-0.00070387,-0.00120387
EURUSD=X,2026-04-10,15,4,1.17370892,1.17302048,long,2026-04-10T10:15:00-04:00,1.17384672,1.17302048,1.17715168,2026-04-10T10:50:00-04:00,1.17302048,stop_loss,-0.00070387,-0.00120387
EURUSD=X,2026-04-13,5,1,1.17041206,1.170138,long,2026-04-13T09:40:00-04:00,1.17054892,1.170138,1.17095983,2026-04-13T09:50:00-04:00,1.17095983,take_profit,0.00035104,-0.00014896
EURUSD=X,2026-04-13,5,3,1.17041206,1.170138,long,2026-04-13T09:40:00-04:00,1.17054892,1.170138,1.17178166,2026-04-13T10:30:00-04:00,1.17178166,take_profit,0.00105313,0.00055313
EURUSD=X,2026-04-13,5,4,1.17041206,1.170138,long,2026-04-13T09:40:00-04:00,1.17054892,1.170138,1.17219257,2026-04-13T10:45:00-04:00,1.17219257,take_profit,0.00140418,0.00090418
EURUSD=X,2026-04-13,15,1,1.17054892,1.170138,long,2026-04-13T09:50:00-04:00,1.17096019,1.170138,1.17178237,2026-04-13T10:30:00-04:00,1.17178237,take_profit,0.00070215,0.00020215
EURUSD=X,2026-04-13,15,3,1.17054892,1.170138,long,2026-04-13T09:50:00-04:00,1.17096019,1.170138,1.17342675,2026-04-13T13:10:00-04:00,1.17342675,take_profit,0.00210644,0.00160644
EURUSD=X,2026-04-13,15,4,1.17054892,1.170138,long,2026-04-13T09:50:00-04:00,1.17096019,1.170138,1.17424893,2026-04-13T14:10:00-04:00,1.17424893,take_profit,0.00280859,0.00230859
EURUSD=X,2026-04-14,5,1,1.18021953,1.17980182,long,2026-04-14T09:35:00-04:00,1.18049812,1.17980182,1.18119442,2026-04-14T10:05:00-04:00,1.17980182,stop_loss,-0.00058984,-0.00108984
EURUSD=X,2026-04-14,5,3,1.18021953,1.17980182,long,2026-04-14T09:35:00-04:00,1.18049812,1.17980182,1.18258703,2026-04-14T10:05:00-04:00,1.17980182,stop_loss,-0.00058984,-0.00108984
EURUSD=X,2026-04-14,5,4,1.18021953,1.17980182,long,2026-04-14T09:35:00-04:00,1.18049812,1.17980182,1.18328333,2026-04-14T10:05:00-04:00,1.17980182,stop_loss,-0.00058984,-0.00108984
EURUSD=X,2026-04-14,15,1,1.18077695,1.17980182,long,2026-04-14T10:35:00-04:00,1.18119538,1.17980182,1.18258893,2026-04-14T11:40:00-04:00,1.17980182,stop_loss,-0.00117979,-0.00167979
EURUSD=X,2026-04-14,15,3,1.18077695,1.17980182,long,2026-04-14T10:35:00-04:00,1.18119538,1.17980182,1.18537605,2026-04-14T11:40:00-04:00,1.17980182,stop_loss,-0.00117979,-0.00167979
EURUSD=X,2026-04-14,15,4,1.18077695,1.17980182,long,2026-04-14T10:35:00-04:00,1.18119538,1.17980182,1.1867696,2026-04-14T11:40:00-04:00,1.17980182,stop_loss,-0.00117979,-0.00167979
EURUSD=X,2026-04-15,15,1,1.17994094,1.17882824,long,2026-04-15T10:25:00-04:00,1.18021953,1.17882824,1.18161082,2026-04-15T16:00:00-04:00,1.18008018,session_close,-0.00011808,-0.00061808
EURUSD=X,2026-04-15,15,3,1.17994094,1.17882824,long,2026-04-15T10:25:00-04:00,1.18021953,1.17882824,1.18439341,2026-04-15T16:00:00-04:00,1.18008018,session_close,-0.00011808,-0.00061808
EURUSD=X,2026-04-15,15,4,1.17994094,1.17882824,long,2026-04-15T10:25:00-04:00,1.18021953,1.17882824,1.1857847,2026-04-15T16:00:00-04:00,1.18008018,session_close,-0.00011808,-0.00061808
EURUSD=X,2026-04-16,5,1,1.17841148,1.17827272,short,2026-04-16T09:35:00-04:00,1.17813385,1.17841148,1.17785621,2026-04-16T09:50:00-04:00,1.17785621,take_profit,0.00023572,-0.00026428
EURUSD=X,2026-04-16,5,3,1.17841148,1.17827272,short,2026-04-16T09:35:00-04:00,1.17813385,1.17841148,1.17730093,2026-04-16T09:55:00-04:00,1.17730093,take_profit,0.00070748,0.00020748
EURUSD=X,2026-04-16,5,4,1.17841148,1.17827272,short,2026-04-16T09:35:00-04:00,1.17813385,1.17841148,1.17702329,2026-04-16T10:30:00-04:00,1.17841148,stop_loss,-0.0002356,-0.0007356
EURUSD=X,2026-04-16,15,1,1.17841148,1.17799497,short,2026-04-16T09:50:00-04:00,1.17757893,1.17841148,1.17674637,2026-04-16T10:30:00-04:00,1.17841148,stop_loss,-0.00070651,-0.00120651
EURUSD=X,2026-04-16,15,3,1.17841148,1.17799497,short,2026-04-16T09:50:00-04:00,1.17757893,1.17841148,1.17508125,2026-04-16T10:30:00-04:00,1.17841148,stop_loss,-0.00070651,-0.00120651
EURUSD=X,2026-04-16,15,4,1.17841148,1.17799497,short,2026-04-16T09:50:00-04:00,1.17757893,1.17841148,1.1742487,2026-04-16T10:30:00-04:00,1.17841148,stop_loss,-0.00070651,-0.00120651
EURUSD=X,2026-04-17,5,1,1.18399239,1.18357205,long,2026-04-17T09:35:00-04:00,1.18455338,1.18357205,1.18553472,2026-04-17T09:45:00-04:00,1.18357205,stop_loss,-0.00082844,-0.00132844
EURUSD=X,2026-04-17,5,3,1.18399239,1.18357205,long,2026-04-17T09:35:00-04:00,1.18455338,1.18357205,1.18749738,2026-04-17T09:45:00-04:00,1.18357205,stop_loss,-0.00082844,-0.00132844
EURUSD=X,2026-04-17,5,4,1.18399239,1.18357205,long,2026-04-17T09:35:00-04:00,1.18455338,1.18357205,1.18847871,2026-04-17T09:45:00-04:00,1.18357205,stop_loss,-0.00082844,-0.00132844
EURUSD=X,2026-04-17,15,1,1.18455338,1.18357205,short,2026-04-17T09:45:00-04:00,1.18315196,1.18455338,1.18175054,2026-04-17T10:55:00-04:00,1.18175054,take_profit,0.00118589,0.00068589
EURUSD=X,2026-04-17,15,3,1.18455338,1.18357205,short,2026-04-17T09:45:00-04:00,1.18315196,1.18455338,1.17894769,2026-04-17T14:40:00-04:00,1.17894769,take_profit,0.00356612,0.00306612
EURUSD=X,2026-04-17,15,4,1.18455338,1.18357205,short,2026-04-17T09:45:00-04:00,1.18315196,1.18455338,1.17754626,2026-04-17T15:35:00-04:00,1.17754626,take_profit,0.00476049,0.00426049
EURUSD=X,2026-04-20,5,1,1.17771757,1.17744017,long,2026-04-20T09:40:00-04:00,1.17841148,1.17744017,1.1793828,2026-04-20T10:00:00-04:00,1.17744017,stop_loss,-0.00082426,-0.00132426
EURUSD=X,2026-04-20,5,3,1.17771757,1.17744017,long,2026-04-20T09:40:00-04:00,1.17841148,1.17744017,1.18132544,2026-04-20T10:00:00-04:00,1.17744017,stop_loss,-0.00082426,-0.00132426
EURUSD=X,2026-04-20,5,4,1.17771757,1.17744017,long,2026-04-20T09:40:00-04:00,1.17841148,1.17744017,1.18229675,2026-04-20T10:00:00-04:00,1.17744017,stop_loss,-0.00082426,-0.00132426
EURUSD=X,2026-04-20,15,1,1.17841148,1.17744017,short,2026-04-20T10:05:00-04:00,1.17730165,1.17841148,1.17619181,2026-04-20T11:20:00-04:00,1.17841148,stop_loss,-0.00094181,-0.00144181
EURUSD=X,2026-04-20,15,3,1.17841148,1.17744017,short,2026-04-20T10:05:00-04:00,1.17730165,1.17841148,1.17397213,2026-04-20T11:20:00-04:00,1.17841148,stop_loss,-0.00094181,-0.00144181
EURUSD=X,2026-04-20,15,4,1.17841148,1.17744017,short,2026-04-20T10:05:00-04:00,1.17730165,1.17841148,1.17286229,2026-04-20T11:20:00-04:00,1.17841148,stop_loss,-0.00094181,-0.00144181
EURUSD=X,2026-04-21,5,1,1.17730165,1.17702448,short,2026-04-21T09:55:00-04:00,1.17688596,1.17730165,1.17647028,2026-04-21T10:15:00-04:00,1.17730165,stop_loss,-0.00035308,-0.00085308
EURUSD=X,2026-04-21,5,3,1.17730165,1.17702448,short,2026-04-21T09:55:00-04:00,1.17688596,1.17730165,1.17563891,2026-04-21T10:15:00-04:00,1.17730165,stop_loss,-0.00035308,-0.00085308
EURUSD=X,2026-04-21,5,4,1.17730165,1.17702448,short,2026-04-21T09:55:00-04:00,1.17688596,1.17730165,1.17522323,2026-04-21T10:15:00-04:00,1.17730165,stop_loss,-0.00035308,-0.00085308
EURUSD=X,2026-04-21,15,1,1.17730165,1.17702448,short,2026-04-21T09:55:00-04:00,1.17688596,1.17730165,1.17647028,2026-04-21T10:15:00-04:00,1.17730165,stop_loss,-0.00035308,-0.00085308
EURUSD=X,2026-04-21,15,3,1.17730165,1.17702448,short,2026-04-21T09:55:00-04:00,1.17688596,1.17730165,1.17563891,2026-04-21T10:15:00-04:00,1.17730165,stop_loss,-0.00035308,-0.00085308
EURUSD=X,2026-04-21,15,4,1.17730165,1.17702448,short,2026-04-21T09:55:00-04:00,1.17688596,1.17730165,1.17522323,2026-04-21T10:15:00-04:00,1.17730165,stop_loss,-0.00035308,-0.00085308
EURUSD=X,2026-04-22,5,1,1.17343354,1.17329586,long,2026-04-22T09:35:00-04:00,1.17384672,1.17329586,1.17439759,2026-04-22T09:40:00-04:00,1.17439759,take_profit,0.00046928,-3.072e-05
EURUSD=X,2026-04-22,5,3,1.17343354,1.17329586,long,2026-04-22T09:35:00-04:00,1.17384672,1.17329586,1.17549932,2026-04-22T10:30:00-04:00,1.17329586,stop_loss,-0.00046928,-0.00096928
EURUSD=X,2026-04-22,5,4,1.17343354,1.17329586,long,2026-04-22T09:35:00-04:00,1.17384672,1.17329586,1.17605019,2026-04-22T10:30:00-04:00,1.17329586,stop_loss,-0.00046928,-0.00096928
EURUSD=X,2026-04-22,15,1,1.17439818,1.17329586,long,2026-04-22T09:45:00-04:00,1.17453599,1.17329586,1.17577612,2026-04-22T10:30:00-04:00,1.17329586,stop_loss,-0.00105585,-0.00155585
EURUSD=X,2026-04-22,15,3,1.17439818,1.17329586,long,2026-04-22T09:45:00-04:00,1.17453599,1.17329586,1.17825639,2026-04-22T10:30:00-04:00,1.17329586,stop_loss,-0.00105585,-0.00155585
EURUSD=X,2026-04-22,15,4,1.17439818,1.17329586,long,2026-04-22T09:45:00-04:00,1.17453599,1.17329586,1.17949653,2026-04-22T10:30:00-04:00,1.17329586,stop_loss,-0.00105585,-0.00155585
EURUSD=X,2026-04-23,5,1,1.16972744,1.16918039,long,2026-04-23T10:05:00-04:00,1.17000115,1.16918039,1.17082191,2026-04-23T10:20:00-04:00,1.17082191,take_profit,0.0007015,0.0002015
EURUSD=X,2026-04-23,5,3,1.16972744,1.16918039,long,2026-04-23T10:05:00-04:00,1.17000115,1.16918039,1.17246342,2026-04-23T13:05:00-04:00,1.16918039,stop_loss,-0.0007015,-0.0012015
EURUSD=X,2026-04-23,5,4,1.16972744,1.16918039,long,2026-04-23T10:05:00-04:00,1.17000115,1.16918039,1.17328417,2026-04-23T13:05:00-04:00,1.16918039,stop_loss,-0.0007015,-0.0012015
EURUSD=X,2026-04-23,15,1,1.16972744,1.16918039,long,2026-04-23T10:05:00-04:00,1.17000115,1.16918039,1.17082191,2026-04-23T10:20:00-04:00,1.17082191,take_profit,0.0007015,0.0002015
EURUSD=X,2026-04-23,15,3,1.16972744,1.16918039,long,2026-04-23T10:05:00-04:00,1.17000115,1.16918039,1.17246342,2026-04-23T13:05:00-04:00,1.16918039,stop_loss,-0.0007015,-0.0012015
EURUSD=X,2026-04-23,15,4,1.16972744,1.16918039,long,2026-04-23T10:05:00-04:00,1.17000115,1.16918039,1.17328417,2026-04-23T13:05:00-04:00,1.16918039,stop_loss,-0.0007015,-0.0012015
EURUSD=X,2026-04-24,5,1,1.17041206,1.17027497,long,2026-04-24T09:35:00-04:00,1.17054892,1.17027497,1.17082286,2026-04-24T09:45:00-04:00,1.17082286,take_profit,0.00023403,-0.00026597
EURUSD=X,2026-04-24,5,3,1.17041206,1.17027497,long,2026-04-24T09:35:00-04:00,1.17054892,1.17027497,1.17137074,2026-04-24T10:05:00-04:00,1.17137074,take_profit,0.00070209,0.00020209
EURUSD=X,2026-04-24,5,4,1.17041206,1.17027497,long,2026-04-24T09:35:00-04:00,1.17054892,1.17027497,1.17164469,2026-04-24T10:10:00-04:00,1.17164469,take_profit,0.00093612,0.00043612
EURUSD=X,2026-04-24,15,1,1.17068601,1.17027497,long,2026-04-24T09:45:00-04:00,1.1708231,1.17027497,1.17137122,2026-04-24T10:05:00-04:00,1.17137122,take_profit,0.00046815,-3.185e-05
EURUSD=X,2026-04-24,15,3,1.17068601,1.17027497,long,2026-04-24T09:45:00-04:00,1.1708231,1.17027497,1.17246747,2026-04-24T13:10:00-04:00,1.17246747,take_profit,0.00140446,0.00090446
EURUSD=X,2026-04-24,15,4,1.17068601,1.17027497,long,2026-04-24T09:45:00-04:00,1.1708231,1.17027497,1.17301559,2026-04-24T16:00:00-04:00,1.172333,session_close,0.00128961,0.00078961
EURUSD=X,2026-04-27,5,1,1.17522621,1.17508817,short,2026-04-27T09:40:00-04:00,1.17467403,1.17522621,1.17412186,2026-04-27T09:55:00-04:00,1.17412186,take_profit,0.00047029,-2.971e-05
EURUSD=X,2026-04-27,5,3,1.17522621,1.17508817,short,2026-04-27T09:40:00-04:00,1.17467403,1.17522621,1.1730175,2026-04-27T12:55:00-04:00,1.1730175,take_profit,0.0014122,0.0009122
EURUSD=X,2026-04-27,5,4,1.17522621,1.17508817,short,2026-04-27T09:40:00-04:00,1.17467403,1.17522621,1.17246532,2026-04-27T14:50:00-04:00,1.17246532,take_profit,0.00188382,0.00138382
EURUSD=X,2026-04-27,15,1,1.17536438,1.17467403,short,2026-04-27T09:45:00-04:00,1.17426026,1.17536438,1.17315614,2026-04-27T12:50:00-04:00,1.17315614,take_profit,0.00094115,0.00044115
EURUSD=X,2026-04-27,15,3,1.17536438,1.17467403,short,2026-04-27T09:45:00-04:00,1.17426026,1.17536438,1.17094791,2026-04-27T16:00:00-04:00,1.1726079,session_close,0.00140913,0.00090913
EURUSD=X,2026-04-27,15,4,1.17536438,1.17467403,short,2026-04-27T09:45:00-04:00,1.17426026,1.17536438,1.16984379,2026-04-27T16:00:00-04:00,1.1726079,session_close,0.00140913,0.00090913
EURUSD=X,2026-04-28,5,1,1.1698643,1.16959059,long,2026-04-28T09:35:00-04:00,1.17041206,1.16959059,1.17123353,2026-04-28T10:00:00-04:00,1.16959059,stop_loss,-0.00070186,-0.00120186
EURUSD=X,2026-04-28,5,3,1.1698643,1.16959059,long,2026-04-28T09:35:00-04:00,1.17041206,1.16959059,1.17287648,2026-04-28T10:00:00-04:00,1.16959059,stop_loss,-0.00070186,-0.00120186
EURUSD=X,2026-04-28,5,4,1.1698643,1.16959059,long,2026-04-28T09:35:00-04:00,1.17041206,1.16959059,1.17369795,2026-04-28T10:00:00-04:00,1.16959059,stop_loss,-0.00070186,-0.00120186
EURUSD=X,2026-04-28,15,1,1.17068601,1.16959059,long,2026-04-28T11:00:00-04:00,1.17096019,1.16959059,1.17232978,2026-04-28T16:00:00-04:00,1.17150891,session_close,0.00046861,-3.139e-05
EURUSD=X,2026-04-28,15,3,1.17068601,1.16959059,long,2026-04-28T11:00:00-04:00,1.17096019,1.16959059,1.17506897,2026-04-28T16:00:00-04:00,1.17150891,session_close,0.00046861,-3.139e-05
EURUSD=X,2026-04-28,15,4,1.17068601,1.16959059,long,2026-04-28T11:00:00-04:00,1.17096019,1.16959059,1.17643857,2026-04-28T16:00:00-04:00,1.17150891,session_close,0.00046861,-3.139e-05
EURUSD=X,2026-04-29,5,1,1.16959059,1.16890705,short,2026-04-29T10:00:00-04:00,1.16877043,1.16959059,1.16795027,2026-04-29T10:15:00-04:00,1.16959059,stop_loss,-0.00070124,-0.00120124
EURUSD=X,2026-04-29,5,3,1.16959059,1.16890705,short,2026-04-29T10:00:00-04:00,1.16877043,1.16959059,1.16630995,2026-04-29T10:15:00-04:00,1.16959059,stop_loss,-0.00070124,-0.00120124
EURUSD=X,2026-04-29,5,4,1.16959059,1.16890705,short,2026-04-29T10:00:00-04:00,1.16877043,1.16959059,1.16548979,2026-04-29T10:15:00-04:00,1.16959059,stop_loss,-0.00070124,-0.00120124
EURUSD=X,2026-04-29,15,1,1.16959059,1.16877043,long,2026-04-29T10:30:00-04:00,1.1698643,1.16877043,1.17095816,2026-04-29T12:45:00-04:00,1.16877043,stop_loss,-0.00093504,-0.00143504
EURUSD=X,2026-04-29,15,3,1.16959059,1.16877043,long,2026-04-29T10:30:00-04:00,1.1698643,1.16877043,1.17314589,2026-04-29T12:45:00-04:00,1.16877043,stop_loss,-0.00093504,-0.00143504
EURUSD=X,2026-04-29,15,4,1.16959059,1.16877043,long,2026-04-29T10:30:00-04:00,1.1698643,1.16877043,1.17423975,2026-04-29T12:45:00-04:00,1.16877043,stop_loss,-0.00093504,-0.00143504
EURUSD=X,2026-04-30,5,1,1.16931713,1.16904366,long,2026-04-30T09:40:00-04:00,1.16945386,1.16904366,1.16986406,2026-04-30T09:45:00-04:00,1.16986406,take_profit,0.00035076,-0.00014924
EURUSD=X,2026-04-30,5,3,1.16931713,1.16904366,long,2026-04-30T09:40:00-04:00,1.16945386,1.16904366,1.17068446,2026-04-30T10:15:00-04:00,1.17068446,take_profit,0.00105228,0.00055228
EURUSD=X,2026-04-30,5,4,1.16931713,1.16904366,long,2026-04-30T09:40:00-04:00,1.16945386,1.16904366,1.17109466,2026-04-30T10:15:00-04:00,1.17109466,take_profit,0.00140305,0.00090305
EURUSD=X,2026-04-30,15,1,1.16972744,1.16890705,long,2026-04-30T09:45:00-04:00,1.1698643,1.16890705,1.17082155,2026-04-30T10:15:00-04:00,1.17082155,take_profit,0.00081826,0.00031826
EURUSD=X,2026-04-30,15,3,1.16972744,1.16890705,long,2026-04-30T09:45:00-04:00,1.1698643,1.16890705,1.17273605,2026-04-30T10:50:00-04:00,1.17273605,take_profit,0.00245477,0.00195477
EURUSD=X,2026-04-30,15,4,1.16972744,1.16890705,long,2026-04-30T09:45:00-04:00,1.1698643,1.16890705,1.1736933,2026-04-30T10:55:00-04:00,1.1736933,take_profit,0.00327303,0.00277303
EURUSD=X,2026-05-01,5,1,1.17605543,1.17577899,short,2026-05-01T09:45:00-04:00,1.17481208,1.17605543,1.17356873,2026-05-01T09:55:00-04:00,1.17605543,stop_loss,-0.00105722,-0.00155722
EURUSD=X,2026-05-01,5,3,1.17605543,1.17577899,short,2026-05-01T09:45:00-04:00,1.17481208,1.17605543,1.17108202,2026-05-01T09:55:00-04:00,1.17605543,stop_loss,-0.00105722,-0.00155722
EURUSD=X,2026-05-01,5,4,1.17605543,1.17577899,short,2026-05-01T09:45:00-04:00,1.17481208,1.17605543,1.16983867,2026-05-01T09:55:00-04:00,1.17605543,stop_loss,-0.00105722,-0.00155722
EURUSD=X,2026-05-01,15,1,1.17619383,1.17577899,short,2026-05-01T09:45:00-04:00,1.17481208,1.17619383,1.17343032,2026-05-01T09:55:00-04:00,1.17619383,stop_loss,-0.00117477,-0.00167477
EURUSD=X,2026-05-01,15,3,1.17619383,1.17577899,short,2026-05-01T09:45:00-04:00,1.17481208,1.17619383,1.17066681,2026-05-01T09:55:00-04:00,1.17619383,stop_loss,-0.00117477,-0.00167477
EURUSD=X,2026-05-01,15,4,1.17619383,1.17577899,short,2026-05-01T09:45:00-04:00,1.17481208,1.17619383,1.16928506,2026-05-01T09:55:00-04:00,1.17619383,stop_loss,-0.00117477,-0.00167477
EURUSD=X,2026-05-04,5,1,1.17164612,1.17096019,long,2026-05-04T09:35:00-04:00,1.17192078,1.17096019,1.17288136,2026-05-04T10:50:00-04:00,1.17096019,stop_loss,-0.00081967,-0.00131967
EURUSD=X,2026-05-04,5,3,1.17164612,1.17096019,long,2026-05-04T09:35:00-04:00,1.17192078,1.17096019,1.17480254,2026-05-04T10:50:00-04:00,1.17096019,stop_loss,-0.00081967,-0.00131967
EURUSD=X,2026-05-04,5,4,1.17164612,1.17096019,long,2026-05-04T09:35:00-04:00,1.17192078,1.17096019,1.17576313,2026-05-04T10:50:00-04:00,1.17096019,stop_loss,-0.00081967,-0.00131967
EURUSD=X,2026-05-05,5,1,1.17054892,1.17041206,short,2026-05-05T09:40:00-04:00,1.170138,1.17054892,1.16972709,2026-05-05T10:05:00-04:00,1.17054892,stop_loss,-0.00035104,-0.00085104
EURUSD=X,2026-05-05,5,3,1.17054892,1.17041206,short,2026-05-05T09:40:00-04:00,1.170138,1.17054892,1.16890526,2026-05-05T10:05:00-04:00,1.17054892,stop_loss,-0.00035104,-0.00085104
EURUSD=X,2026-05-05,5,4,1.17054892,1.17041206,short,2026-05-05T09:40:00-04:00,1.170138,1.17054892,1.16849434,2026-05-05T10:05:00-04:00,1.17054892,stop_loss,-0.00035104,-0.00085104
EURUSD=X,2026-05-05,15,1,1.17054892,1.170138,short,2026-05-05T09:55:00-04:00,1.17000115,1.17054892,1.16945338,2026-05-05T10:05:00-04:00,1.17054892,stop_loss,-0.00046796,-0.00096796
EURUSD=X,2026-05-05,15,3,1.17054892,1.170138,short,2026-05-05T09:55:00-04:00,1.17000115,1.17054892,1.16835785,2026-05-05T10:05:00-04:00,1.17054892,stop_loss,-0.00046796,-0.00096796
EURUSD=X,2026-05-05,15,4,1.17054892,1.170138,short,2026-05-05T09:55:00-04:00,1.17000115,1.17054892,1.16781008,2026-05-05T10:05:00-04:00,1.17054892,stop_loss,-0.00046796,-0.00096796
EURUSD=X,2026-05-06,5,1,1.1756407,1.17508817,long,2026-05-06T09:35:00-04:00,1.17577899,1.17508817,1.1764698,2026-05-06T10:05:00-04:00,1.17508817,stop_loss,-0.00058754,-0.00108754
EURUSD=X,2026-05-06,5,3,1.1756407,1.17508817,long,2026-05-06T09:35:00-04:00,1.17577899,1.17508817,1.17785144,2026-05-06T10:05:00-04:00,1.17508817,stop_loss,-0.00058754,-0.00108754
EURUSD=X,2026-05-06,5,4,1.1756407,1.17508817,long,2026-05-06T09:35:00-04:00,1.17577899,1.17508817,1.17854226,2026-05-06T10:05:00-04:00,1.17508817,stop_loss,-0.00058754,-0.00108754
EURUSD=X,2026-05-06,15,1,1.17591727,1.17508817,long,2026-05-06T10:40:00-04:00,1.17619383,1.17508817,1.1772995,2026-05-06T12:50:00-04:00,1.17508817,stop_loss,-0.00094004,-0.00144004
EURUSD=X,2026-05-06,15,3,1.17591727,1.17508817,long,2026-05-06T10:40:00-04:00,1.17619383,1.17508817,1.17951083,2026-05-06T12:50:00-04:00,1.17508817,stop_loss,-0.00094004,-0.00144004
EURUSD=X,2026-05-06,15,4,1.17591727,1.17508817,long,2026-05-06T10:40:00-04:00,1.17619383,1.17508817,1.1806165,2026-05-06T12:50:00-04:00,1.17508817,stop_loss,-0.00094004,-0.00144004
EURUSD=X,2026-05-07,5,1,1.17785633,1.17757893,short,2026-05-07T09:35:00-04:00,1.17744017,1.17785633,1.17702401,2026-05-07T09:45:00-04:00,1.17785633,stop_loss,-0.00035332,-0.00085332
EURUSD=X,2026-05-07,5,3,1.17785633,1.17757893,short,2026-05-07T09:35:00-04:00,1.17744017,1.17785633,1.17619169,2026-05-07T09:45:00-04:00,1.17785633,stop_loss,-0.00035332,-0.00085332
EURUSD=X,2026-05-07,5,4,1.17785633,1.17757893,short,2026-05-07T09:35:00-04:00,1.17744017,1.17785633,1.17577553,2026-05-07T09:45:00-04:00,1.17785633,stop_loss,-0.00035332,-0.00085332
EURUSD=X,2026-05-07,15,1,1.17785633,1.17730165,short,2026-05-07T09:50:00-04:00,1.17702448,1.17785633,1.17619264,2026-05-07T10:45:00-04:00,1.17785633,stop_loss,-0.00070623,-0.00120623
EURUSD=X,2026-05-07,15,3,1.17785633,1.17730165,short,2026-05-07T09:50:00-04:00,1.17702448,1.17785633,1.17452896,2026-05-07T10:45:00-04:00,1.17785633,stop_loss,-0.00070623,-0.00120623
EURUSD=X,2026-05-07,15,4,1.17785633,1.17730165,short,2026-05-07T09:50:00-04:00,1.17702448,1.17785633,1.17369711,2026-05-07T10:45:00-04:00,1.17785633,stop_loss,-0.00070623,-0.00120623
EURUSD=X,2026-05-08,5,1,1.17882824,1.17799497,short,2026-05-08T10:05:00-04:00,1.17730165,1.17882824,1.17577505,2026-05-08T16:00:00-04:00,1.17841148,session_close,-0.00094181,-0.00144181
EURUSD=X,2026-05-08,5,3,1.17882824,1.17799497,short,2026-05-08T10:05:00-04:00,1.17730165,1.17882824,1.17272186,2026-05-08T16:00:00-04:00,1.17841148,session_close,-0.00094181,-0.00144181
