fold,period,target_exit_config,feature_set,model_type,probability_variant,signal_quality_config,signal_rank_column,market_exposure_config,symbol_selection_config,selected_symbols,selected_symbol_count,train_end,validation_start,validation_end,test_start,test_end,threshold,selected_for_test,strategy_return,buy_and_hold_return,excess_return,max_drawdown,sharpe,profit_factor,win_rate,beats_buy_and_hold,total_signals_before_rank,rank_filtered_signals,total_signals,executable_signals,avg_risk_fraction_on_signals,strong_market_signals,symbols_with_signals,closed_trades
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,default_1pct,positive_validation_strategy,"AAPL,AMD,AMZN,GOOGL,META,MSFT,NVDA,QQQ,SPY,TSLA",10,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.45,False,0.0,1.014156881606099,-1.014156881606099,0.0,,,,False,0,0,0,0,,0,0,0
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,default_1pct,large_cap_stocks_only,"AAPL,AMD,AMZN,GOOGL,META,MSFT,NVDA,TSLA",8,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.15,False,0.07068149902460677,1.168131203196476,-1.0974497041718694,-0.03002499723973283,1.2101988842222942,2.2596764957316617,0.5981793425872373,False,819,0,819,787,0.009999999999999997,547,8,145
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,default_1pct,large_cap_stocks_only,"AAPL,AMD,AMZN,GOOGL,META,MSFT,NVDA,TSLA",8,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.2,False,0.07068149902460677,1.168131203196476,-1.0974497041718694,-0.03002499723973283,1.2101988842222942,2.2596764957316617,0.5981793425872373,False,819,0,819,787,0.009999999999999997,547,8,145
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,default_1pct,large_cap_stocks_only,"AAPL,AMD,AMZN,GOOGL,META,MSFT,NVDA,TSLA",8,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.25,False,0.07273253256802593,1.168131203196476,-1.0953986706284502,-0.028853520495864912,1.2751570389725184,2.615535379798294,0.6059257435031429,False,764,0,764,734,0.009999999999999998,511,8,138
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,default_1pct,large_cap_stocks_only,"AAPL,AMD,AMZN,GOOGL,META,MSFT,NVDA,TSLA",8,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.3,False,0.027883429055744494,1.168131203196476,-1.1402477741407315,-0.017356552248070464,0.8760749450260644,3.870990179379896,0.6178571428571428,False,130,0,130,123,0.01,93,7,35
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,default_1pct,large_cap_stocks_only,"AAPL,AMD,AMZN,GOOGL,META,MSFT,NVDA,TSLA",8,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.35,False,0.0,1.168131203196476,-1.168131203196476,0.0,,,,False,0,0,0,0,,0,0,0
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,default_1pct,large_cap_stocks_only,"AAPL,AMD,AMZN,GOOGL,META,MSFT,NVDA,TSLA",8,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.4,False,0.0,1.168131203196476,-1.168131203196476,0.0,,,,False,0,0,0,0,,0,0,0
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,default_1pct,large_cap_stocks_only,"AAPL,AMD,AMZN,GOOGL,META,MSFT,NVDA,TSLA",8,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.45,False,0.0,1.168131203196476,-1.168131203196476,0.0,,,,False,0,0,0,0,,0,0,0
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,default_1pct,index_etfs_only,"QQQ,SPY",2,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.15,False,0.10342872752010386,0.3982595952445914,-0.2948308677244876,-0.041452013064284476,1.65192816021364,2.6195408388480748,0.6696428571428572,False,326,0,326,321,0.01,201,2,45
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,default_1pct,index_etfs_only,"QQQ,SPY",2,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.2,False,0.10342872752010386,0.3982595952445914,-0.2948308677244876,-0.041452013064284476,1.65192816021364,2.6195408388480748,0.6696428571428572,False,326,0,326,321,0.01,201,2,45
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,default_1pct,index_etfs_only,"QQQ,SPY",2,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.25,True,0.10559240633281741,0.3982595952445914,-0.292667188911774,-0.03636323969739286,1.7149869546784688,2.66495541530249,0.6696428571428572,False,313,0,313,308,0.01,188,2,45
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,default_1pct,index_etfs_only,"QQQ,SPY",2,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.3,False,0.025882050795195462,0.3982595952445914,-0.37237754444939597,-0.009463694712887272,1.0876934979981814,3.961077598230271,0.875,False,10,0,10,10,0.009999999999999998,1,2,5
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,default_1pct,index_etfs_only,"QQQ,SPY",2,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.35,False,0.0,0.3982595952445914,-0.3982595952445914,0.0,,,,False,0,0,0,0,,0,0,0
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,default_1pct,index_etfs_only,"QQQ,SPY",2,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.4,False,0.0,0.3982595952445914,-0.3982595952445914,0.0,,,,False,0,0,0,0,,0,0,0
wf_2024,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,default_1pct,index_etfs_only,"QQQ,SPY",2,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.45,False,0.0,0.3982595952445914,-0.3982595952445914,0.0,,,,False,0,0,0,0,,0,0,0
wf_2024,test,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,default_1pct,index_etfs_only,"QQQ,SPY",2,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,0.25,True,0.05476911470947256,0.25492005018532704,-0.20015093547585447,-0.04995723009501718,0.8193502643524795,1.4099405205285556,0.5300925925925926,False,377,0,377,360,0.009999999999999998,243,2,51
